,ACCOUNT_NUM.hash,CUSTOMER_REF.hash,OFFNET_INCOMING_Scaled,OFFNET_INCOMING_Categorical,OFFNET_INCOMING_Outlier,OFFNET_OUTGOING_Categorical,OFFNET_OUTGOING_Scaled,OFFNET_OUTGOING_Outlier,ONNET_INCOMING_Categorical,ONNET_INCOMING_Scaled,ONNET_INCOMING_Outlier,ONNET_OUTGOING_Categorical,ONNET_OUTGOING_Scaled,ONNET_OUTGOING_Outlier,IDD_INCOMING_Categorical,IDD_INCOMING_Scaled,IDD_INCOMING_Outlier,IDD_incoming_country,IDD_OUTGOING_Categorical,IDD_OUTGOING_Scaled,IDD_OUTGOING_Outlier,IDD_outgoing_Cumulative_Revenue,IDD_outgoing_country,Peo_TV_Package,PEO_TV_Categorical,PEO_TV_Scaled,event_source.hash,BB_Categorical,BB_Scaled,BB_Package,TARIFF_NAME,BB_Medium,Location_Identifier,GENDER,BIRTH_YEAR,AGE,ONNET_Overall_Categorical,OFFNET_Overall_Categorical,IDD_Overall_Categorical,VOICE_Categorical,Subscription,Sub_Type,Sub_Usage,Sub_Type_State,Megaline_Package,Megaline_Month_Subscribed,Megaline_Rental,Megaline_One_Time_Charge,Package_Type,FTTH_Package,FTTH_Month_Subscribed,FTTH_Rental,FTTH_One_Time_Charge,VAS_Package,VAS_Month_Subscribed,VAS_Rental,VAS_One_Time_Charge,Product_Type,MEDIUM,Sub_Update_Date,Sub_Update_Status,Sub_Update,BB_Extra_GB_Usage_Times,BB_Extra_GB_Month_vs_Rental,BB_Extra_GB_Purchased_Scaled,BB_Extra_GB_Purchase_Categorical,BB_Extra_GB_Amount,Peo_Extra_Channels_Cumulative_Rental,Peo_Extra_Channels_Month_vs_Rental,Peo_Extra_Channels_Purchased_Scaled,Peo_Extra_Channels_Purchased_Categorical,Having_Insurance,Having_Senior_Citizen_Scaled,Having_Senior_Citizen,Having_Kids_at_Home_Scaled,Having_Kids_at_Home,SMEs_Scaled,SMEs,Having_Teenagers_Students_Scaled,Having_Teenagers_Students,Having_Working_Professionals_Scaled,Having_Working_Professionals,Having_Family_Member_Abroad_Scaled,Having_Family_Member_Abroad,Tamil_Customer,Peo_Packages_if_Senior_Citizen,Peo_Packages_if_Kids,Peo_Packages_if_Teenager_Students,Peo_Package_if_Working_Professionals,BB_Package_if_Working_Professionals,BB_Packages_if_Teenager_Students,BB_Packages_if_SMEss,VAS_if_Kids,VAS_if_Teenager_Students,VAS_if_Working_Professionals,IDD_if_Family_Member_Abroad
1859,8536752f3f767611c504f42a8f2cba16,811a053c6d203c629b87a05e52a5b942,0.1544593799058084,MEDIUM,NO,MEDIUM,0.2868671507064364,NO,LOW,0.0159684065934065,NO,LOW,0.0238912872841444,NO,,,,,,,,,,,,,,,,,z Sales End_.Home-Single Play,,MSAG5200BG-NODE431391,M,1953.0,68.0,LOW,MEDIUM,,LOW,,TRIPLE_PLAY,"['VOICE_LOW', 'BB_NO_INFO', 'TV_NO_INFO']",Assumed,"['SLT Voice Service', 'AB Copper Access Bearer']","['2018-08', '2018-08']",[],[],"['Voice', 'Other']",,,,,,,,,,"MC, MC",,,,,,,,,,,,,,0.3,,0.2,,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1860,13da2acd177eb3f6666b22201f00f7f1,59094b00e0ab800d4970b88ed52ac8df,0.1966983908948195,MEDIUM,NO,MEDIUM,0.1738127943485086,NO,MEDIUM,0.160885989010989,NO,MEDIUM,0.1881868131868132,NO,LOW,0.0533333333333333,NO,"['HGC/HK Incoming II', 'Orange/France Incoming II', 'DU/UAE Incoming II', 'STC/Saudi Arabia Incoming II']",,,,,,PEO_SILVER,MEDIUM,0.56875,a48acf7ff72c71012fa656bc7facdfdb,MEDIUM,0.5052083333333334,Web LITE,Web Lite,COPPER,MSAG5200-ISLMT-AVR-NODE467161,F,1973.0,48.0,MEDIUM,MEDIUM,LOW,MEDIUM,SLT Megaline Triple Play Package,TRIPLE_PLAY,"['VOICE_MEDIUM', 'BB_MEDIUM', 'TV_MEDIUM']",Actual,"['SLT Voice Service', 'SLT PeoTV Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2018-08', '2019-09']","[899.0, 450.0]",[],"['Voice', 'PeoTV', 'Other', 'BB']",,,,,['Basic1 TeleLife'],['2018-08'],[60.0],[],['Megaline'],"C, C",08/09/2019 11:00:00,Promotion Upgrade,DOUBLE_PLAY_PV -> TRIPLE_PLAY,1.0,{'2019-10': nan},0.01,LOW,,,,,,YES,0.6,YES,0.30000000000000004,,0.2,,0.30000000000000004,,0.5,YES,0.6,YES,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1861,05b2253899a953b9d07f4c5f31d433c7,26c405db0e9b02e196c921de8547f25a,0.0435799319727891,LOW,NO,LOW,0.0496467817896389,NO,LOW,0.0580357142857142,NO,LOW,0.0655661302982731,NO,,,,,LOW,0.0048076923076923,NO,3900.0,['UK - Mobile'],PEO_SILVER,HIGH,0.91875,a48eb36d3fa53663b6ff26915cd50376,MEDIUM,0.5260416666666666,Web Family Plus,Web Family Plus,COPPER,MSAG5200PH-AKG-NODE431631,M,1956.0,65.0,LOW,LOW,LOW,LOW,,TRIPLE_PLAY,"['VOICE_LOW', 'BB_MEDIUM', 'TV_HIGH']",Assumed,"['SLT Voice Service', 'AB Copper Access Bearer', 'SLT PeoTV Service', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2018-08', '2018-08']","[899.0, 1490.0]",[],"['Voice', 'Other', 'PeoTV', 'BB']",,,,,['E channeling Registration'],['2018-08'],[],[],['Megaline'],"C, C",,,,1.0,{'2018-08': nan},0.01,LOW,,,,,,,0.3,,0.55,YES,0.2,,0.4,,0.30000000000000004,,0.35,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1862,d486a40aae141a60f6431e1d0e3a99dc,5e101ff6841f82a9df24635d27c4144f,0.0123626373626373,LOW,NO,LOW,0.0144230769230769,NO,LOW,0.0054945054945054,NO,LOW,0.0209723312401883,NO,,,,,,,,,,,,,,LOW,0.1996527777777777,Web Family Plus,Web Family Plus,COPPER,MSAG5200-ISLNL-HGW-NODE491281,,,,LOW,LOW,,LOW,,TRIPLE_PLAY,"['VOICE_LOW', 'BB_LOW', 'TV_NO_INFO']",Assumed,"['AB Copper Access Bearer', 'BB SLT BroadBand Service']","['2018-08', '2018-12']",[1490.0],[],"['Other', 'BB']",,,,,,,,,,"MC, MC",,,,8.0,"{'2018-08': nan, '2018-10': 900.0, '2018-11': 2100.0, '2016-11': 900.0, '2018-09': 900.0, '2019-10': 1445.0, '2017-05': 750.0, '2018-07': 1500.0}",0.010014306151645207,LOW,,,,,,,0.0,,0.0,,0.1,,0.1,,0.1,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1863,d3e92a3b5f6d9389270489a762cd5b89,a1f1deda47c60394a0da563e30128f01,0.3691539115646258,HIGH,NO,HIGH,0.5188137755102041,YES,HIGH,0.3794642857142856,YES,HIGH,0.4077462715855573,YES,LOW,0.0391666666666666,NO,"['HGC/HK Incoming II', 'Telstra/Australia Incoming II', 'DU/UAE Incoming II']",,,,,,,,,,,,Web Family Xtra,Web Family Xtra,COPPER,MSAG5200BG-NODE431391,,,,HIGH,HIGH,LOW,HIGH,,TRIPLE_PLAY,"['VOICE_HIGH', 'BB_NO_INFO', 'TV_NO_INFO']",Assumed,"['AB WireLess Access', 'SLT PeoTV Service', 'AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service']","['2019-03', '2019-06', '2019-09', '2019-09', '2019-10']","[899.0, 0.0]",[],"['Other', 'PeoTV', 'Other', 'Voice', 'BB']",,,,,,,,,,"MC, MC, MC, MC, MC",,,,24.0,"{'2018-06': nan, '2018-07': nan, '2018-08': nan, '2018-12': nan, '2019-03': nan, '2019-10': nan, '2016-05': 750.0, '2016-03': 2000.0, '2013-01': 250.0}",0.032904148783977114,LOW,,,,,,,0.2,,0.0,,0.1,,0.1,,0.1,,0.35,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1864,dde8a26d505e144f6adea88761aad2f7,429719db4b9321cd28248e578c517afd,0.1129725928833071,MEDIUM,NO,MEDIUM,0.1228659733124018,NO,MEDIUM,0.107657967032967,NO,MEDIUM,0.1188677394034536,NO,,,,,,,,,,,,,,,,,z Sales End_Bronze-Res SLT Phone,,MSAG5200PH-AKG-NODE431631,F,1970.0,51.0,MEDIUM,MEDIUM,,MEDIUM,,TRIPLE_PLAY,"['VOICE_MEDIUM', 'BB_NO_INFO', 'TV_NO_INFO']",Assumed,"['SLT Voice Service', 'AB Copper Access Bearer']","['2018-08', '2018-08']",[],[],"['Voice', 'Other']",,,,,"['Sisu Connect', 'Meet Lite']","['2018-08', '2021-06']",['30'],[195.0],[],", ",,,,,,,,5.0,,,,,,0.1,,0.7,YES,0.0,,0.2,,0.45,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.25,0.0
1865,61d599877c04644d5f3af94c0dad1676,3d95e777ffda447eeaab587192a8e617,0.0063530219780219,LOW,NO,LOW,0.0024038461538461,NO,LOW,0.0053228021978021,NO,,,,LOW,0.0075,NO,"['Singtel/ SP Incoming II', 'Maxis/ MY Incoming II', 'PCCW Incoming  II']",,,,,,,,,,,,,z Sales End_.Home - Double Play,,MSAG5200-ISLHC-NAP-NODE478721,M,1982.0,39.0,LOW,LOW,LOW,LOW,,TRIPLE_PLAY,"['VOICE_LOW', 'BB_NO_INFO', 'TV_NO_INFO']",Assumed,"['SLT Voice Service', 'AB Copper Access Bearer']","['2018-08', '2018-08']",[],[],"['Voice', 'Other']",,,,,,,,,,"MC, MC",,,,,,,,,,,,,,0.0,,0.2,,0.0,,0.0,,0.2,,0.1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1866,556a6f47a68889ac3e67a362e37139c6,1acf80cf75802a342fc312282808161f,0.08395473574045,LOW,NO,LOW,0.0596301020408163,NO,MEDIUM,0.1797733516483516,NO,MEDIUM,0.2251766091051805,NO,,,,,,,,,,,,,,,,,AB_Copper Access Bearer,,MSAG5200-ISLND-PHG-NODE500241,M,1981.0,40.0,MEDIUM,LOW,,LOW,,TRIPLE_PLAY,"['VOICE_LOW', 'BB_NO_INFO', 'TV_NO_INFO']",Assumed,"['AB Copper Access Bearer', 'SLT Voice Service']","['2018-08', '2018-08']",[],[],"['Other', 'Voice']",,,,,,,,,,"MC, MC",,,,,,,,,,,,,,0.0,,0.2,,0.0,,0.0,,0.2,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1867,9c846698354d9daa2eda7c29553a1c29,3c50d7380b037fe729e159a24032b31e,0.1715070643642072,MEDIUM,NO,MEDIUM,0.1344191522762951,NO,LOW,0.0703983516483516,NO,MEDIUM,0.090315934065934,NO,LOW,0.0025,NO,['PCCW Incoming  II'],,,,,,PEO_SILVER,HIGH,0.95,a4a7a596cbaf8cd93802488c61ae3b93,MEDIUM,0.3975694444444444,Web Starter,Web Starter,COPPER,MSAG5200-ISLND-PHG-NODE500241,M,1959.0,62.0,LOW,MEDIUM,LOW,LOW,,TRIPLE_PLAY,"['VOICE_LOW', 'BB_MEDIUM', 'TV_HIGH']",Assumed,"['SLT PeoTV Service', 'SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2018-08', '2018-12']","[899.0, 740.0]",[],"['PeoTV', 'Voice', 'Other', 'BB']",,,,,,,,,,"MC, MC, MC, MC",,,,1.0,{'2018-08': nan},0.01,LOW,,,,,,,0.3,,0.55,YES,0.2,,0.4,,0.30000000000000004,,0.1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1868,29602f9b22ea8b87dd03c8658645a225,ffeed871f4a5c735d58861fa8a0c7b10,0.0276687598116169,LOW,NO,MEDIUM,0.156519819466248,NO,LOW,0.0326236263736263,NO,MEDIUM,0.1145260989010989,NO,,,,,LOW,0.0064102564102564,NO,2080.0,['India'],,,,,,,,z Sales End_Res SLT Phone,,C300MKI-NODE10668164,,,,LOW,LOW,LOW,LOW,,TRIPLE_PLAY,"['VOICE_LOW', 'BB_NO_INFO', 'TV_NO_INFO']",Assumed,"['AB Copper Access Bearer', 'SLT Voice Service']","['2018-08', '2018-08']",[],[],"['Other', 'Voice']",,,,,,,,,,"MC, MC",,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.35,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1869,52fb31177fcfd8214c6f0aa1e804e3dc,3e9f6bb9d2098757e9ffb59bc880a11b,0.1927737441130298,MEDIUM,NO,LOW,0.0568583202511773,NO,LOW,0.0252403846153846,NO,LOW,0.0271291208791208,NO,LOW,0.005,NO,['Telstra/Australia Incoming II'],,,,,,PEO_SILVER,HIGH,0.95,a4c943b4d274ebd17301447ed121d114,,,Broadband Experience Package,Broadband Experience Package,COPPER,C300MNW-MEE-NODE18887751,F,1972.0,49.0,LOW,LOW,LOW,LOW,,TRIPLE_PLAY,"['VOICE_LOW', 'BB_NO_INFO', 'TV_HIGH']",Assumed,"['SLT PeoTV Service', 'SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2018-08', '2019-10']",[899.0],[],"['PeoTV', 'Voice', 'Other', 'BB']",,,,,,,,,,"MC, MC, MC, MC",,,,1.0,{'2018-08': nan},0.01,LOW,,,,,,,0.0,,0.45,,0.1,,0.30000000000000004,,0.4,,0.35,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1870,60bcf0d9128cfc878e55b334adf7106b,f591a9ed42876e0cc100e7054333fe62,0.0068108974358974,LOW,NO,LOW,0.0183967817896389,NO,LOW,0.0039491758241758,NO,LOW,0.0037774725274725,NO,,,,,,,,,,,,,,,,,z Sales End_.Home - Double Play,,MSAG5200-ISLMT-AVR-NODE467161,M,1945.0,76.0,LOW,LOW,,LOW,,TRIPLE_PLAY,"['VOICE_LOW', 'BB_NO_INFO', 'TV_NO_INFO']",Assumed,"['SLT Voice Service', 'AB Copper Access Bearer']","['2018-08', '2018-08']",[],[],"['Voice', 'Other']",,,,,,,,,,"MC, MC",,,,,,,,,,,,,,0.3,,0.2,,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1871,63d5038e3f9f6121d79e2c4698c0c6bf,5399acc8b07ec845d681ef91c09e7d1a,0.2168367346938775,MEDIUM,NO,MEDIUM,0.2094044348508634,NO,MEDIUM,0.2369505494505494,NO,LOW,0.0652472527472527,NO,LOW,0.01,NO,"['Orange/France Incoming II', 'Ooredoo/Qatar incoming II']",,,,,,,,,,,,,z Sales End_Res SLT Phone,,C300MHT-NE-NODE8152461,M,1972.0,49.0,LOW,MEDIUM,LOW,LOW,,TRIPLE_PLAY,"['VOICE_LOW', 'BB_NO_INFO', 'TV_NO_INFO']",Assumed,['SLT Voice Service'],['2018-08'],[],[],['Voice'],,,,,,,,,,MC,,,,,,,,,,,,,,0.0,,0.2,,0.0,,0.0,,0.2,,0.6,YES,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1872,edbbc849d8f98b0100370f798bf1955c,e2f199737cb60a0c8cf3a9bbb8432a41,0.0060096153846153,LOW,NO,LOW,0.0024038461538461,NO,LOW,0.0025755494505494,NO,,,,LOW,0.0025,NO,['KT/Korea Incoming II'],,,,,,,,,,,,Web Starter,Web Starter,COPPER,MSAG5200-ISLMV-GDM-NODE482491,M,1982.0,39.0,LOW,LOW,LOW,LOW,,TRIPLE_PLAY,"['VOICE_LOW', 'BB_NO_INFO', 'TV_NO_INFO']",Assumed,"['AB Copper Access Bearer', 'BB SLT BroadBand Service']","['2018-08', '2018-08']",[740.0],[],"['Other', 'BB']",,,,,,,,,,"MC, MC",,,,1.0,{'2019-01': nan},0.01,LOW,,,,,,,0.0,,0.2,,0.1,,0.1,,0.30000000000000004,,0.1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1873,e6735773327bd5ecfa08ad470216ed29,c7d0e20707401798a704021f1a960473,0.0941179356357927,LOW,NO,LOW,0.0795967425431711,NO,MEDIUM,0.1806318681318681,NO,MEDIUM,0.0947556907378335,NO,,,,,,,,,,PEO_SILVER,HIGH,0.8625,a4e02a54b585f4dc02455cbd86ca5d8a,MEDIUM,0.3923611111111111,Web LITE,Web Lite,COPPER,MSAG5200HPG-NODE432141,M,1975.0,46.0,MEDIUM,LOW,,LOW,,TRIPLE_PLAY,"['VOICE_LOW', 'BB_MEDIUM', 'TV_HIGH']",Assumed,"['AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2018-08']",[450.0],[],"['Other', 'Voice', 'BB']",,,,,['Meet Lite'],['2021-06'],[],[195.0],[],", ",,,,1.0,{'2018-12': nan},0.01,LOW,,,,,,,0.0,,0.55,YES,0.2,,0.6,YES,0.75,YES,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.25,0.0
1874,da0691955a960369814b95f20deb7916,4c5a841dd31c7aeca70b6e57152af4d8,0.1069057430664573,MEDIUM,NO,LOW,0.0532525510204081,NO,LOW,0.0588942307692307,NO,LOW,0.0285518053375196,NO,LOW,0.0066666666666666,NO,['Orange/France Incoming II'],,,,,,,,,,LOW,0.296875,Web Family Plus,Web Family Plus,COPPER,MSAG5200-ISLIDH-KGW-NODE6194491,M,1982.0,39.0,LOW,LOW,LOW,LOW,,TRIPLE_PLAY,"['VOICE_LOW', 'BB_LOW', 'TV_NO_INFO']",Assumed,"['SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2018-08']",[1490.0],[],"['Voice', 'Other', 'BB']",,,,,,,,,,"MC, MC, MC",,,,1.0,{'2018-12': nan},0.01,LOW,,,,,,,0.0,,0.2,,0.1,,0.1,,0.30000000000000004,,0.35,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1875,0f423fa34f0ba5129051b8141d18c754,bbf80474504cdb6aa6829b428b8eb0ac,0.2658212323390895,MEDIUM,NO,HIGH,0.3619260204081632,NO,MEDIUM,0.0867101648351648,NO,MEDIUM,0.1030465070643641,NO,LOW,0.1958333333333333,YES,"['Maxis/ MY Incoming II', 'PCCW Incoming  II', 'TeliaSonera Incoming II']",,,,,,,,,,MEDIUM,0.5833333333333334,Web Family Plus,Web Family Plus,COPPER,MSAG5200-ISLMV-GDM-NODE482491,,,,MEDIUM,HIGH,LOW,MEDIUM,,TRIPLE_PLAY,"['VOICE_MEDIUM', 'BB_MEDIUM', 'TV_NO_INFO']",Assumed,"['BB SLT BroadBand Service', 'SLT Voice Service']","['2018-08', '2018-08']",[1490.0],[],"['BB', 'Voice']",,,,,"['Meet Lite', 'Meet Max']","['2020-10', '2021-06']",[],"[195.0, 490.0]",[],", ",,,,2.0,"{'2018-08': nan, '2020-06': 850.0}",0.001430615164520744,LOW,110.0,,,,,,0.1,,0.1,,0.4,,0.6,YES,0.7,YES,0.1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.5,0.0
1876,da7c4cd8b92743dabc2d9d14c83b22c8,13efa66afc572fca3a3528e03cc571df,0.0163935766614338,LOW,NO,LOW,0.019598704866562,NO,LOW,0.0013736263736263,NO,LOW,0.007947409733124,NO,,,,,LOW,0.0192307692307692,NO,23335.0,['India'],,,,,,,,z Sales End_.Home - Single Play,,MSAG5200-ISLHZ-BRL-NODE471911,M,1983.0,38.0,LOW,LOW,LOW,LOW,,TRIPLE_PLAY,"['VOICE_LOW', 'BB_NO_INFO', 'TV_NO_INFO']",Assumed,['SLT Voice Service'],['2018-08'],[],[],['Voice'],,,,,['Basic1 TeleLife'],['2018-08'],['60'],[],['Megaline'],"C, C",,,,,,,,,,,,,YES,0.5,YES,0.2,,0.0,,0.0,,0.2,,0.35,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1877,dd3e7c30205eb7d1cbdd8e5bf4fe8e58,348af52880ed5b7ad74fe625dd6b162b,0.0220843144950287,LOW,NO,LOW,0.0171948587127158,NO,LOW,0.0611263736263736,NO,MEDIUM,0.1472233124018838,NO,LOW,0.0216666666666666,NO,['Ooredoo/Qatar incoming II'],,,,,,PEO_UNNATHAM,HIGH,0.6875,a529023a415edef42d9fb5c594ba844e,LOW,0.2934027777777777,Web LITE,Web Lite,COPPER,C300MVH-NODE9874041,F,1968.0,53.0,LOW,LOW,LOW,LOW,,TRIPLE_PLAY,"['VOICE_LOW', 'BB_LOW', 'TV_HIGH']",Assumed,"['SLT Voice Service', 'SLT PeoTV Service', 'BB SLT BroadBand Service', 'AB Copper Access Bearer']","['2018-07', '2018-07', '2018-07', '2018-12']","[899.0, 450.0]",[],"['Voice', 'PeoTV', 'BB', 'Other']",,,,,['Meet Lite'],['2021-06'],[],[195.0],[],", ",,,,1.0,{'2019-10': nan},0.01,LOW,2.0,,,,,,0.0,,0.45,,0.1,,0.5,YES,0.65,YES,0.35,,YES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.25,0.0
1878,f8e88c1c9f9ca7d4ba9585ca64fa36de,c82d1a33f67a900f348f4f1c0f08f49b,0.1446968210361067,MEDIUM,NO,LOW,0.0656397174254317,NO,LOW,0.0384615384615384,NO,LOW,0.0420673076923076,NO,LOW,0.0518333333333333,NO,"['Nowtel Incoming II', 'DU/UAE Incoming II', 'Orange/France Incoming II', 'Lycatel Incoming II', 'Singtel/ SP Incoming II']",,,,,,,,,,,,,AB_Copper Access Bearer,,MSAG5200-ISLND-PHG-NODE500241,M,1973.0,48.0,LOW,LOW,LOW,LOW,,TRIPLE_PLAY,"['VOICE_LOW', 'BB_NO_INFO', 'TV_NO_INFO']",Assumed,"['AB Copper Access Bearer', 'SLT Voice Service']","['2018-08', '2018-08']",[],[],"['Other', 'Voice']",,,,,,,,,,"MC, MC",,,,,,,,,,,,,,0.0,,0.2,,0.0,,0.0,,0.2,,0.35,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1879,2fc0f0aedcd74987480340cc21acb57a,e21dddade58c9e934c53f0231776f292,0.084224555206698,LOW,NO,MEDIUM,0.0824666405023547,NO,MEDIUM,0.1505837912087911,NO,MEDIUM,0.101967229199372,NO,HIGH,0.6928333333333333,YES,"['Platinum Incoming II', 'TNZI/New Zealand Incoming II', 'Maxis/ MY Incoming II', 'DU/UAE Incoming II', 'CTGL/China Incoming II', 'KT/Korea Incoming II', 'Orange/France Incoming II', 'Telstra/Australia Incoming II', 'Skype/LUX Incoming II', 'Singtel/ SP Incoming II', 'PTCL/Pakistan Incoming II', 'STC/Saudi Arabia Incoming II']",LOW,0.2259615384615384,YES,393684.0,"['Canada', 'Bahrain - Mobile']",,,,,,,,AB_Copper Access Bearer,,ZXDSL9806H-ISLKL-PRC-NODE482361,M,1969.0,52.0,MEDIUM,LOW,MEDIUM,MEDIUM,,TRIPLE_PLAY,"['VOICE_MEDIUM', 'BB_NO_INFO', 'TV_NO_INFO']",Assumed,"['SLT Voice Service', 'AB Copper Access Bearer']","['2018-08', '2018-08']",[],[],"['Voice', 'Other']",,,,,,,,,,"MC, MC",,,,,,,,,,,,,,0.1,,0.2,,0.0,,0.0,,0.2,,2.3,YES,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1880,81727df83088cde5a0b9f48d082e1789,c79f960e4255fa68f2452d49a14e1cee,0.1185733908948194,MEDIUM,NO,MEDIUM,0.1442307692307692,NO,LOW,0.0343406593406593,NO,LOW,0.0211195054945054,NO,LOW,0.025,NO,"['Maxis/ MY Incoming II', 'Orange/France Incoming II', 'DU/UAE Incoming II']",LOW,0.0256410256410256,NO,258500.0,['Oman-Mobile '],PEO_UTHAYAM,MEDIUM,0.55625,a56749c8566f8c41d2c406e0ca8f5ec1,LOW,0.296875,Web LITE,Web Lite,COPPER,MSAG5200-ISLMT-AVR-NODE467161,M,1962.0,59.0,LOW,MEDIUM,LOW,LOW,,TRIPLE_PLAY,"['VOICE_LOW', 'BB_LOW', 'TV_MEDIUM']",Assumed,"['AB Copper Access Bearer', 'SLT PeoTV Service', 'BB SLT BroadBand Service', 'SLT Voice Service']","['2018-08', '2018-08', '2018-08', '2018-08']","[690.0, 450.0]",[],"['Other', 'PeoTV', 'BB', 'Voice']",,,,,['Basic4 TeleLife'],['2018-08'],['150'],[],[],", ",,,,1.0,{'2018-08': nan},0.01,LOW,,,,,,YES,0.8,YES,0.2,,0.1,,0.2,,0.2,,0.6,YES,YES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1881,3023f9809a1de92d7bfa0c0a8e5d30e0,b1e934e33c8ba2143c5a3839f739010d,0.0214056776556776,LOW,NO,MEDIUM,0.0929160125588697,NO,LOW,0.0053228021978021,NO,LOW,0.005175627943485,NO,,,,,,,,,,,,,,,,Web PAL,Web Pal,COPPER,MSAG5200-ISLBZ-NODE435881,F,1979.0,42.0,LOW,LOW,,LOW,,TRIPLE_PLAY,"['VOICE_LOW', 'BB_NO_INFO', 'TV_NO_INFO']",Assumed,"['AB Copper Access Bearer', 'BB SLT BroadBand Service', 'SLT Voice Service']","['2018-08', '2018-08', '2018-08']",[990.0],[],"['Other', 'BB', 'Voice']",,,,,"['BB YouTube Bundle', 'BB Messenger Bundle']","['2021-02', '2021-02']","['155', '45']",[],[],", ",,,,1.0,{'2018-08': nan},0.01,LOW,,,,,,,0.0,,0.2,,0.30000000000000004,,0.1,,0.30000000000000004,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1882,5fe6167e991cf9e66f99d5e65b725fa1,669a7bfa719dd0c7b73d9d6d8eef315b,0.1089498299319728,MEDIUM,NO,LOW,0.0484448587127158,NO,MEDIUM,0.1019917582417582,NO,LOW,0.0364501569858712,NO,,,,,,,,,,,,,,,,,TR 2016_FTTH Home-Double Ply 1stLine,,MSAG5200-ISLMV-GDM-NODE482491,M,1972.0,49.0,LOW,LOW,,LOW,SLT Smartline Double Play (PV),DOUBLE_PLAY_PV,"['VOICE_LOW', 'BB_NO_INFO', 'TV_NO_INFO']",Actual,"['SLT PeoTV Service', 'SLT Voice Service', 'AB Copper Access Bearer']","['2016-09', '2018-08', '2018-08']",[899.0],[],"['PeoTV', 'Voice', 'Other']",['AB Fiber Access Bearer'],['2016-09'],[],[],,,,,,"MC, MC",03/06/2019 16:15:06,Promotion Downgrade,TRIPLE_PLAY -> DOUBLE_PLAY_PV,5.0,"{'2018-08': 2250.0, '2017-09': 750.0, '2017-07': 750.0, '2017-05': 3000.0}",0.005722460658082976,LOW,,,,,,,0.0,,0.2,,0.1,,0.1,,0.30000000000000004,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
