account_num.hash,event_source.hash,ym,outgoing_country,call_count,volume,usage_rev,RTOM_CODE,LOCATION_CODE,MSAN,EQUP_ID, 
0223fbbd82da7c6de535677fa4f16c61,756b47be02ae8288d02f2d9e80659d75,201912,U.S.A,1,225,18375,R-RM,MV-GDM-NODE,MSAG5200-ISL,48249, 
6ffa4123f4dd549790e4f30cad18025f,3b75413c2234782a000fe9944c60daab,201910,U.S.A,1,84,6860,R-RM,MV-GDM-NODE,MSAG5200-ISL,48249, 
6e663c138df5e7af4e67a6101e66435f,cfa186644d88917aaef0aff88c545538,201908,U.K.,1,1300,151667,R-ND,ND-PHG-NODE,MSAG5200-ISL,50024, 
6ffa4123f4dd549790e4f30cad18025f,3b75413c2234782a000fe9944c60daab,201908,India,3,642,41730,R-RM,MV-GDM-NODE,MSAG5200-ISL,48249, 
6e663c138df5e7af4e67a6101e66435f,cfa186644d88917aaef0aff88c545538,201909,UK - Mobile,1,28,8400,R-ND,ND-PHG-NODE,MSAG5200-ISL,50024, 
6f5ffde7ebf235be9920f906ad9c0c8c,7651616fff964b4260880daf3aecd561,201909,United Arab Emirates  - Mobile,3,774,258000,R-RM,MV-GDM-NODE,MSAG5200-ISL,48249, 
6ffa4123f4dd549790e4f30cad18025f,3b75413c2234782a000fe9944c60daab,201909,India,2,173,11245,R-RM,MV-GDM-NODE,MSAG5200-ISL,48249, 
73020dfcf9dcd10974ae464a18a1bf27,dec3c7dca8c8920de2b71fb900017434,201909,UK - Mobile,1,81,24300,R-ND,ND-PHG-NODE,MSAG5200-ISL,50024, 
6ffa4123f4dd549790e4f30cad18025f,3b75413c2234782a000fe9944c60daab,202002,U.S.A,2,180,14700,R-RM,MV-GDM-NODE,MSAG5200-ISL,48249, 
6f5ffde7ebf235be9920f906ad9c0c8c,7651616fff964b4260880daf3aecd561,202004,United Arab Emirates  - Mobile,1,52,17333,R-RM,MV-GDM-NODE,MSAG5200-ISL,48249, 
73020dfcf9dcd10974ae464a18a1bf27,dec3c7dca8c8920de2b71fb900017434,201911,UK - Mobile,1,42,12600,R-ND,ND-PHG-NODE,MSAG5200-ISL,50024, 
6ffa4123f4dd549790e4f30cad18025f,3b75413c2234782a000fe9944c60daab,202007,U.S.A,1,400,32667,R-RM,MV-GDM-NODE,MSAG5200-ISL,48249, 
73020dfcf9dcd10974ae464a18a1bf27,dec3c7dca8c8920de2b71fb900017434,201912,UK - Mobile,2,191,57300,R-ND,ND-PHG-NODE,MSAG5200-ISL,50024, 
6ffa4123f4dd549790e4f30cad18025f,3b75413c2234782a000fe9944c60daab,201910,U.K.,1,78,9100,R-RM,MV-GDM-NODE,MSAG5200-ISL,48249, 
6f5ffde7ebf235be9920f906ad9c0c8c,7651616fff964b4260880daf3aecd561,202005,United Arab Emirates  - Mobile,2,394,131333,R-RM,MV-GDM-NODE,MSAG5200-ISL,48249, 
73020dfcf9dcd10974ae464a18a1bf27,dec3c7dca8c8920de2b71fb900017434,202002,UK - Mobile,1,103,30900,R-ND,ND-PHG-NODE,MSAG5200-ISL,50024, 
6ffa4123f4dd549790e4f30cad18025f,3b75413c2234782a000fe9944c60daab,201912,Australia - Mobile,2,57,17100,R-RM,MV-GDM-NODE,MSAG5200-ISL,48249, 
73020dfcf9dcd10974ae464a18a1bf27,dec3c7dca8c8920de2b71fb900017434,202006,UK - Mobile,2,86,25800,R-ND,ND-PHG-NODE,MSAG5200-ISL,50024, 
6f5ffde7ebf235be9920f906ad9c0c8c,7651616fff964b4260880daf3aecd561,202008,United Arab Emirates  - Mobile,1,282,94000,R-RM,MV-GDM-NODE,MSAG5200-ISL,48249, 
6ffa4123f4dd549790e4f30cad18025f,3b75413c2234782a000fe9944c60daab,201911,U.S.A,2,782,63863,R-RM,MV-GDM-NODE,MSAG5200-ISL,48249, 
73020dfcf9dcd10974ae464a18a1bf27,dec3c7dca8c8920de2b71fb900017434,202008,UK - Mobile,1,119,35700,R-ND,ND-PHG-NODE,MSAG5200-ISL,50024, 
6ffa4123f4dd549790e4f30cad18025f,3b75413c2234782a000fe9944c60daab,201912,U.S.A,4,233,19028,R-RM,MV-GDM-NODE,MSAG5200-ISL,48249, 
6f5ffde7ebf235be9920f906ad9c0c8c,7651616fff964b4260880daf3aecd561,202004,Japan - Mobile,1,11,3667,R-RM,MV-GDM-NODE,MSAG5200-ISL,48249, 
73020dfcf9dcd10974ae464a18a1bf27,dec3c7dca8c8920de2b71fb900017434,201910,UK - Mobile,1,75,22500,R-ND,ND-PHG-NODE,MSAG5200-ISL,50024, 
6ffa4123f4dd549790e4f30cad18025f,3b75413c2234782a000fe9944c60daab,201910,India,2,47,3055,R-RM,MV-GDM-NODE,MSAG5200-ISL,48249, 
73020dfcf9dcd10974ae464a18a1bf27,dec3c7dca8c8920de2b71fb900017434,202003,UK - Mobile,1,91,27300,R-ND,ND-PHG-NODE,MSAG5200-ISL,50024, 
3ddb2d7662603871c7354efbf1e54826,06b3c8e2e60e881a571273d35220b8a5,202003,Australia,1,40,4667,R-RM,MV-GDM-NODE,MSAG5200-ISL,48249, 
6ffa4123f4dd549790e4f30cad18025f,3b75413c2234782a000fe9944c60daab,201911,India,2,66,4290,R-RM,MV-GDM-NODE,MSAG5200-ISL,48249, 
d793e61539ecab48e29843629c0deeaa,d1242f511ea15d95e64da729cd597a3c,201912,Canada,1,813,66395,R-ND,ND-PHG-NODE,MSAG5200-ISL,50024, 
d793e61539ecab48e29843629c0deeaa,d1242f511ea15d95e64da729cd597a3c,202001,U.S.A,2,1136,92773,R-ND,ND-PHG-NODE,MSAG5200-ISL,50024, 
d793e61539ecab48e29843629c0deeaa,d1242f511ea15d95e64da729cd597a3c,202003,U.S.A,2,365,29808,R-ND,ND-PHG-NODE,MSAG5200-ISL,50024, 
729e0a0a75015a8908d0989386f4454e,877bf134f2a0c84e1552eaf9e216ffc1,201912,Australia - Mobile,1,1034,310200,R-ND,ND-PHG-NODE,MSAG5200-ISL,50024, 
be5f0a96a883fb6fad0591a4d24154d5,3f457223b4ab99aca778c3ffc45d35fb,201910,U.S.A,2,21,1715,R-ND,ND-PHG-NODE,MSAG5200-ISL,50024, 
52c34d2740e177c2d48401656be7a97a,b7c34f91082283caff74b6e5f748b450,201908,Australia - Mobile,2,23,6900,R-HO,HO-NODE,MSAG5200-ISL,52469, 
52c34d2740e177c2d48401656be7a97a,b7c34f91082283caff74b6e5f748b450,201911,Australia - Mobile,1,878,263400,R-HO,HO-NODE,MSAG5200-ISL,52469, 
52c34d2740e177c2d48401656be7a97a,b7c34f91082283caff74b6e5f748b450,202006,Australia - Mobile,1,14,4200,R-HO,HO-NODE,MSAG5200-ISL,52469, 
52c34d2740e177c2d48401656be7a97a,b7c34f91082283caff74b6e5f748b450,201910,Australia - Mobile,1,13,3900,R-HO,HO-NODE,MSAG5200-ISL,52469, 
8f83235780eae0bd101dc6431fe5b4da,b699801e9da7e5faa2b23693bdcb6dbc,202002,Maldive Islands,1,80,117333,R-KI,KI-NODE,C300M,1066816, 
8f83235780eae0bd101dc6431fe5b4da,b699801e9da7e5faa2b23693bdcb6dbc,201910,China,3,524,104800,R-KI,KI-NODE,C300M,1066816, 
3ba139f1bac98ba5cdd7e96172604987,ca97835dead50a8e39ffddae2e6c54ca,202002,Singapore,3,1220,244000,R-KI,KI-NODE,C300M,1066816, 
17ab474fde74e09fc1bd4d4c3b750965,de0e74adf526ad490d6fdf1c3ce76353,202008,Saudi Arabia - Mobile,1,182,57633,R-KI,KI-NODE,C300M,1066816, 
e600b4fc2b156fd93fdaeead7b2c2fba,8822b88cbe6c146be2046f44d4a327a6,202007,Japan - Mobile,1,41,13667,R-KI,KI-NODE,C300M,1066816, 
e600b4fc2b156fd93fdaeead7b2c2fba,8822b88cbe6c146be2046f44d4a327a6,202003,Maldive Islands,3,77,112933,R-KI,KI-NODE,C300M,1066816, 
e600b4fc2b156fd93fdaeead7b2c2fba,8822b88cbe6c146be2046f44d4a327a6,201912,Japan - Mobile,2,528,176000,R-KI,KI-NODE,C300M,1066816, 
e600b4fc2b156fd93fdaeead7b2c2fba,8822b88cbe6c146be2046f44d4a327a6,202003,United Arab Emirates,1,381,127000,R-KI,KI-NODE,C300M,1066816, 
6123ee47fb31813857c8e410ded84b8d,35f69e6ad0294c250534e687a6d506c2,201909,Australia - Mobile,2,11,3300,R-KI,KI-NODE,C300M,1066816, 
6123ee47fb31813857c8e410ded84b8d,35f69e6ad0294c250534e687a6d506c2,201911,Australia - Mobile,1,15,4500,R-KI,KI-NODE,C300M,1066816, 
6123ee47fb31813857c8e410ded84b8d,35f69e6ad0294c250534e687a6d506c2,202001,Australia - Mobile,8,2294,688200,R-KI,KI-NODE,C300M,1066816, 
6123ee47fb31813857c8e410ded84b8d,35f69e6ad0294c250534e687a6d506c2,202002,Australia - Mobile,3,581,174300,R-KI,KI-NODE,C300M,1066816, 
6123ee47fb31813857c8e410ded84b8d,35f69e6ad0294c250534e687a6d506c2,202003,Australia - Mobile,1,1245,373500,R-KI,KI-NODE,C300M,1066816, 
6123ee47fb31813857c8e410ded84b8d,35f69e6ad0294c250534e687a6d506c2,202001,U.S.A,2,52,4247,R-KI,KI-NODE,C300M,1066816, 
6123ee47fb31813857c8e410ded84b8d,35f69e6ad0294c250534e687a6d506c2,202002,U.S.A,5,243,19846,R-KI,KI-NODE,C300M,1066816, 
6123ee47fb31813857c8e410ded84b8d,35f69e6ad0294c250534e687a6d506c2,202003,U.S.A,1,13,1062,R-KI,KI-NODE,C300M,1066816, 
6123ee47fb31813857c8e410ded84b8d,35f69e6ad0294c250534e687a6d506c2,202004,U.S.A,2,29,2368,R-KI,KI-NODE,C300M,1066816, 
6123ee47fb31813857c8e410ded84b8d,35f69e6ad0294c250534e687a6d506c2,202007,U.S.A,1,40,3267,R-KI,KI-NODE,C300M,1066816, 
6123ee47fb31813857c8e410ded84b8d,35f69e6ad0294c250534e687a6d506c2,202005,Australia - Mobile,2,28,8400,R-KI,KI-NODE,C300M,1066816, 
6123ee47fb31813857c8e410ded84b8d,35f69e6ad0294c250534e687a6d506c2,202006,Australia - Mobile,1,744,223200,R-KI,KI-NODE,C300M,1066816, 
6123ee47fb31813857c8e410ded84b8d,35f69e6ad0294c250534e687a6d506c2,201908,U.S.A,1,144,11760,R-KI,KI-NODE,C300M,1066816, 
6123ee47fb31813857c8e410ded84b8d,35f69e6ad0294c250534e687a6d506c2,201909,U.S.A,1,17,1388,R-KI,KI-NODE,C300M,1066816, 
6123ee47fb31813857c8e410ded84b8d,35f69e6ad0294c250534e687a6d506c2,201910,U.S.A,8,183,14946,R-KI,KI-NODE,C300M,1066816, 
6123ee47fb31813857c8e410ded84b8d,35f69e6ad0294c250534e687a6d506c2,201911,U.S.A,2,340,27766,R-KI,KI-NODE,C300M,1066816, 
6123ee47fb31813857c8e410ded84b8d,35f69e6ad0294c250534e687a6d506c2,201912,U.S.A,1,3,245,R-KI,KI-NODE,C300M,1066816, 
7fb2598eca3d5c5caba61ddd42170c44,cbd41a460c8a79690eedebafd8420d45,202003,U.K.,2,423,49350,R-KI,KI-NODE,C300M,1066816, 
7fb2598eca3d5c5caba61ddd42170c44,cbd41a460c8a79690eedebafd8420d45,202004,U.K.,1,297,34650,R-KI,KI-NODE,C300M,1066816, 
7fb2598eca3d5c5caba61ddd42170c44,cbd41a460c8a79690eedebafd8420d45,202008,U.K.,1,601,70117,R-KI,KI-NODE,C300M,1066816, 
7fb2598eca3d5c5caba61ddd42170c44,cbd41a460c8a79690eedebafd8420d45,202007,UK - Mobile,1,1012,303600,R-KI,KI-NODE,C300M,1066816, 
7fb2598eca3d5c5caba61ddd42170c44,cbd41a460c8a79690eedebafd8420d45,202007,Australia - Mobile,1,8,2400,R-KI,KI-NODE,C300M,1066816, 
40a4b9f701123a945796ef8b89ce341a,b709629357ddf011823f36b6aa17da12,201911,U.K.,1,141,16450,R-KI,KI-NODE,C300M,1066816, 
40a4b9f701123a945796ef8b89ce341a,b709629357ddf011823f36b6aa17da12,201912,U.K.,2,389,45384,R-KI,KI-NODE,C300M,1066816, 
40a4b9f701123a945796ef8b89ce341a,b709629357ddf011823f36b6aa17da12,202001,U.K.,1,21,2450,R-KI,KI-NODE,C300M,1066816, 
40a4b9f701123a945796ef8b89ce341a,b709629357ddf011823f36b6aa17da12,201909,U.K.,1,65,7583,R-KI,KI-NODE,C300M,1066816, 
819cb6072b7f743d7a35d187956afab4,db886d8ca4d0ac1d4e16cb02156ce30d,201911,UK - Mobile,3,149,44700,R-KI,KI-NODE,C300M,1066816, 
819cb6072b7f743d7a35d187956afab4,db886d8ca4d0ac1d4e16cb02156ce30d,202001,Australia - Mobile,1,76,22800,R-KI,KI-NODE,C300M,1066816, 
819cb6072b7f743d7a35d187956afab4,db886d8ca4d0ac1d4e16cb02156ce30d,201911,Germany - Mobile,1,86,25800,R-KI,KI-NODE,C300M,1066816, 
819cb6072b7f743d7a35d187956afab4,db886d8ca4d0ac1d4e16cb02156ce30d,201909,Singapore,2,163,32600,R-KI,KI-NODE,C300M,1066816, 
819cb6072b7f743d7a35d187956afab4,db886d8ca4d0ac1d4e16cb02156ce30d,201910,UK - Mobile,1,14,4200,R-KI,KI-NODE,C300M,1066816, 
29602f9b22ea8b87dd03c8658645a225,a4aa118d7a856eb008b2c7d3953ed310,201912,India,1,32,2080,R-KI,KI-NODE,C300M,1066816, 
822f5f61a25cdbedef1fbd6c8c5ee7e2,26a87af2622ab681238a991a2c8ac33c,202003,Australia - Mobile,3,83,24900,R-KI,KI-NODE,C300M,1066816, 
822f5f61a25cdbedef1fbd6c8c5ee7e2,26a87af2622ab681238a991a2c8ac33c,202004,Australia - Mobile,2,68,20400,R-KI,KI-NODE,C300M,1066816, 
822f5f61a25cdbedef1fbd6c8c5ee7e2,26a87af2622ab681238a991a2c8ac33c,202007,Australia - Mobile,1,520,156000,R-KI,KI-NODE,C300M,1066816, 
822f5f61a25cdbedef1fbd6c8c5ee7e2,26a87af2622ab681238a991a2c8ac33c,202006,Australia - Mobile,4,1744,523200,R-KI,KI-NODE,C300M,1066816, 
66a4bd956f2e9b2610379fcf2865062d,a088801e982e6fb893a258056859f02e,202002,Nepal - Mobile,1,878,263400,R-KI,KI-NODE,C300M,1066816, 
17e06260816696045f8c5b232c629022,3e7e191b7d879038577c1b323b858e99,201911,France - Mobile,1,5,1500,R-KI,KI-NODE,C300M,1066816, 
17e06260816696045f8c5b232c629022,3e7e191b7d879038577c1b323b858e99,202001,France - Mobile,1,18,5400,R-KI,KI-NODE,C300M,1066816, 
17e06260816696045f8c5b232c629022,3e7e191b7d879038577c1b323b858e99,202002,France - Mobile,2,65,19500,R-KI,KI-NODE,C300M,1066816, 
17e06260816696045f8c5b232c629022,3e7e191b7d879038577c1b323b858e99,202003,France - Mobile,2,21,6300,R-KI,KI-NODE,C300M,1066816, 
17e06260816696045f8c5b232c629022,3e7e191b7d879038577c1b323b858e99,202007,France - Mobile,1,215,64500,R-KI,KI-NODE,C300M,1066816, 
17e06260816696045f8c5b232c629022,3e7e191b7d879038577c1b323b858e99,202008,France - Mobile,1,166,49800,R-KI,KI-NODE,C300M,1066816, 
17e06260816696045f8c5b232c629022,3e7e191b7d879038577c1b323b858e99,202005,France - Mobile,1,7,2100,R-KI,KI-NODE,C300M,1066816, 
b26a42e0ddac8fb3a051045e0075927b,c2bda08608df327bdc42c2edecb94027,202003,Maldive Islands,1,11,16133,R-KI,KI-NODE,C300M,1066816, 
8c7599d650987f2ff75784ab32ec8d64,7409582429f085df923afca66da4cfc3,201908,Saudi Arabia,3,221,69983,R-KI,KI-NODE,C300M,1066816, 
8c7599d650987f2ff75784ab32ec8d64,7409582429f085df923afca66da4cfc3,202005,U.S.A,2,79,6452,R-KI,KI-NODE,C300M,1066816, 
8c7599d650987f2ff75784ab32ec8d64,7409582429f085df923afca66da4cfc3,201910,U.K.,2,71,8284,R-KI,KI-NODE,C300M,1066816, 
8c7599d650987f2ff75784ab32ec8d64,7409582429f085df923afca66da4cfc3,201911,U.K.,1,102,11900,R-KI,KI-NODE,C300M,1066816, 
8c7599d650987f2ff75784ab32ec8d64,7409582429f085df923afca66da4cfc3,201912,U.K.,1,101,11783,R-KI,KI-NODE,C300M,1066816, 
8c7599d650987f2ff75784ab32ec8d64,7409582429f085df923afca66da4cfc3,201909,United Arab Emirates,2,544,181334,R-KI,KI-NODE,C300M,1066816, 
8c7599d650987f2ff75784ab32ec8d64,7409582429f085df923afca66da4cfc3,202003,U.K.,3,187,21817,R-KI,KI-NODE,C300M,1066816, 
8c7599d650987f2ff75784ab32ec8d64,7409582429f085df923afca66da4cfc3,202007,U.K.,1,85,9917,R-KI,KI-NODE,C300M,1066816, 
8c7599d650987f2ff75784ab32ec8d64,7409582429f085df923afca66da4cfc3,202008,U.K.,3,189,22050,R-KI,KI-NODE,C300M,1066816, 
8c7599d650987f2ff75784ab32ec8d64,7409582429f085df923afca66da4cfc3,202006,Maldive Islands,1,142,208267,R-KI,KI-NODE,C300M,1066816, 
0c1ae2bf5ea18df4b2a1967fb5128e4b,f76049dd340bc1edbf3a0e77b5418eea,202004,Italy - Mobile,1,939,281700,R-KI,KI-NODE,C300M,1066816, 
0c1ae2bf5ea18df4b2a1967fb5128e4b,f76049dd340bc1edbf3a0e77b5418eea,202005,Italy - Mobile,2,1130,339000,R-KI,KI-NODE,C300M,1066816, 
0c1ae2bf5ea18df4b2a1967fb5128e4b,f76049dd340bc1edbf3a0e77b5418eea,202003,Italy - Mobile,2,549,164700,R-KI,KI-NODE,C300M,1066816, 
4a15030d4e88c1314384ead689929f73,7aefb8dee512c9dabed9f8d37ea1d2ce,202007,Saudi Arabia - Mobile,1,606,191900,R-KI,KI-NODE,C300M,1066816, 
4a15030d4e88c1314384ead689929f73,7aefb8dee512c9dabed9f8d37ea1d2ce,202008,Saudi Arabia - Mobile,1,396,125400,R-KI,KI-NODE,C300M,1066816, 
4a15030d4e88c1314384ead689929f73,7aefb8dee512c9dabed9f8d37ea1d2ce,202005,Saudi Arabia - Mobile,5,987,312550,R-KI,KI-NODE,C300M,1066816, 
086c36a66f685f1111cc6ff7421f04f8,1b355845bc81803b7fc2f0cbaa94f014,201912,France,1,98,11433,R-MLT,MLT-VMD-NODE,MSAG5200-ISL,414509, 
086c36a66f685f1111cc6ff7421f04f8,1b355845bc81803b7fc2f0cbaa94f014,202003,Germany,7,222,25901,R-MLT,MLT-VMD-NODE,MSAG5200-ISL,414509, 
086c36a66f685f1111cc6ff7421f04f8,1b355845bc81803b7fc2f0cbaa94f014,202002,India,1,13,845,R-MLT,MLT-VMD-NODE,MSAG5200-ISL,414509, 
086c36a66f685f1111cc6ff7421f04f8,1b355845bc81803b7fc2f0cbaa94f014,201910,U.K.,8,842,98233,R-MLT,MLT-VMD-NODE,MSAG5200-ISL,414509, 
f04b2e771eb1f7303e1bd4276b59d890,aa12a0801b9d1cec17f312c4a686333d,202007,United Arab Emirates,1,13,4333,R-MLT,MLT-VMD-NODE,MSAG5200-ISL,414509, 
a5a2c3a0e87115239a592492f54343e6,52380877b36538ec9c9a44084bea19e5,201908,India,1,80,5200,R-MLT,MLT-VMD-NODE,MSAG5200-ISL,414509, 
252f284712996c2529fdec88a791a887,5f3d6748040dfff6fdf405e67face60e,201909,UK - Mobile,2,36,10800,R-MLT,MLT-VMD-NODE,MSAG5200-ISL,414509, 
252f284712996c2529fdec88a791a887,5f3d6748040dfff6fdf405e67face60e,202002,UK - Mobile,1,14,4200,R-MLT,MLT-VMD-NODE,MSAG5200-ISL,414509, 
4697656de61fb0550689448a5dd4fe05,20b9b29cd2daae70207fef8b84e37f08,202003,UK - Mobile,2,31,9300,R-MLT,MLT-VMD-NODE,MSAG5200-ISL,414509, 
94008be817d56e9a5646c0f9127dce93,27fb9058d3394bdbb0d9cf5e65054d8e,202008,Germany - Mobile,1,33,9900,R-MLT,MLT-VMD-NODE,MSAG5200-ISL,414509, 
4026c5481a32cdb6f7042c011e0a4228,aaa6f63fb92eb75ae073b5ae43c5c07a,202004,Germany,1,725,84583,R-JA,JA-PKV-NODE,MSAG5200-ISL,46042, 
4026c5481a32cdb6f7042c011e0a4228,aaa6f63fb92eb75ae073b5ae43c5c07a,202006,Germany,1,494,57633,R-JA,JA-PKV-NODE,MSAG5200-ISL,46042, 
4026c5481a32cdb6f7042c011e0a4228,aaa6f63fb92eb75ae073b5ae43c5c07a,202007,Germany,1,332,38733,R-JA,JA-PKV-NODE,MSAG5200-ISL,46042, 
8c30c90cf2f5e5bb19c0df5c06c672ef,611e5a29db6689e85a9da5d68617dc75,201912,Germany,1,40,4667,R-JA,JA-PKV-NODE,MSAG5200-ISL,46042, 
df1e4af0e56cd73433d876aa0bad1a0d,4c4675487bb19a93b735663cce8b33e9,201911,UK - Mobile,1,226,67800,R-ND,ND-PHG-NODE,MSAG5200-ISL,50024, 
8c30c90cf2f5e5bb19c0df5c06c672ef,611e5a29db6689e85a9da5d68617dc75,201912,France - Mobile,2,53,15900,R-JA,JA-PKV-NODE,MSAG5200-ISL,46042, 
bf043e9b24e45c44db08ec7c68dda2d3,f40d3fd863026bd59ac0b6c86c5d390c,201910,U.S.A,2,1186,96856,R-ND,ND-PHG-NODE,MSAG5200-ISL,50024, 
8c30c90cf2f5e5bb19c0df5c06c672ef,611e5a29db6689e85a9da5d68617dc75,202004,France - Mobile,1,40,12000,R-JA,JA-PKV-NODE,MSAG5200-ISL,46042, 
bf043e9b24e45c44db08ec7c68dda2d3,f40d3fd863026bd59ac0b6c86c5d390c,202001,U.S.A,2,496,40507,R-ND,ND-PHG-NODE,MSAG5200-ISL,50024, 
bf043e9b24e45c44db08ec7c68dda2d3,f40d3fd863026bd59ac0b6c86c5d390c,202003,U.S.A,1,469,38302,R-ND,ND-PHG-NODE,MSAG5200-ISL,50024, 
8c30c90cf2f5e5bb19c0df5c06c672ef,611e5a29db6689e85a9da5d68617dc75,202005,France - Mobile,1,23,6900,R-JA,JA-PKV-NODE,MSAG5200-ISL,46042, 
bf043e9b24e45c44db08ec7c68dda2d3,f40d3fd863026bd59ac0b6c86c5d390c,202004,U.S.A,2,1054,86077,R-ND,ND-PHG-NODE,MSAG5200-ISL,50024, 
73020dfcf9dcd10974ae464a18a1bf27,dec3c7dca8c8920de2b71fb900017434,202005,UK - Mobile,1,77,23100,R-ND,ND-PHG-NODE,MSAG5200-ISL,50024, 
6ffa4123f4dd549790e4f30cad18025f,3b75413c2234782a000fe9944c60daab,202001,U.S.A,1,21,1715,R-RM,MV-GDM-NODE,MSAG5200-ISL,48249, 
3ddb2d7662603871c7354efbf1e54826,06b3c8e2e60e881a571273d35220b8a5,202005,Australia,2,1292,150733,R-RM,MV-GDM-NODE,MSAG5200-ISL,48249, 
bc50b1497659325c93a8535e19e06128,ba92265629d900b924251cd37dd93292,202003,UK - Mobile,1,12,3600,R-ND,ND-PHG-NODE,MSAG5200-ISL,50024, 
6ffa4123f4dd549790e4f30cad18025f,3b75413c2234782a000fe9944c60daab,202006,U.S.A,1,31,2532,R-RM,MV-GDM-NODE,MSAG5200-ISL,48249, 
bc50b1497659325c93a8535e19e06128,ba92265629d900b924251cd37dd93292,202005,UK - Mobile,1,154,46200,R-ND,ND-PHG-NODE,MSAG5200-ISL,50024, 
3ddb2d7662603871c7354efbf1e54826,06b3c8e2e60e881a571273d35220b8a5,202006,Australia - Mobile,1,771,231300,R-RM,MV-GDM-NODE,MSAG5200-ISL,48249, 
6ffa4123f4dd549790e4f30cad18025f,3b75413c2234782a000fe9944c60daab,202008,U.S.A,1,107,8738,R-RM,MV-GDM-NODE,MSAG5200-ISL,48249, 
bc50b1497659325c93a8535e19e06128,ba92265629d900b924251cd37dd93292,202007,UK - Mobile,2,43,12900,R-ND,ND-PHG-NODE,MSAG5200-ISL,50024, 
8b50a5d6a02a29cfcb8e2c0f1b41b937,870b7685f7146557933b66bde37d763e,201909,Australia - Mobile,2,569,170700,R-RM,MV-GDM-NODE,MSAG5200-ISL,48249, 
3ddb2d7662603871c7354efbf1e54826,06b3c8e2e60e881a571273d35220b8a5,202006,Australia,5,74,8634,R-RM,MV-GDM-NODE,MSAG5200-ISL,48249, 
bc50b1497659325c93a8535e19e06128,ba92265629d900b924251cd37dd93292,201910,UK - Mobile,2,553,165900,R-ND,ND-PHG-NODE,MSAG5200-ISL,50024, 
8b50a5d6a02a29cfcb8e2c0f1b41b937,870b7685f7146557933b66bde37d763e,202003,Australia - Mobile,1,21,6300,R-RM,MV-GDM-NODE,MSAG5200-ISL,48249, 
20fac8de11078e10865f68ccaebc4d0b,bd60e0087acdac3b468e12a2a9f4bcae,201909,U.K.,2,265,30917,R-ND,ND-PHG-NODE,MSAG5200-ISL,50024, 
1eba7f55e39fa936b715b4cbff9777d4,d974f075fd178127e452bffe6a92c920,201908,U.S.A,3,962,78563,R-RM,MV-GDM-NODE,MSAG5200-ISL,48249, 
ba18dd9ac0f3c4c845da23d1e3b40d66,87ffaa5fef103aa71dca7e5bb0fde836,202001,United Arab Emirates  - Mobile,23,1954,651333,R-NG,SL-NODE,UA5000(IPMB),38534, 
ba18dd9ac0f3c4c845da23d1e3b40d66,87ffaa5fef103aa71dca7e5bb0fde836,202002,United Arab Emirates  - Mobile,5,797,265667,R-NG,SL-NODE,UA5000(IPMB),38534, 
ba18dd9ac0f3c4c845da23d1e3b40d66,87ffaa5fef103aa71dca7e5bb0fde836,202003,United Arab Emirates  - Mobile,2,87,29000,R-NG,SL-NODE,UA5000(IPMB),38534, 
3790e1f3bcde8f7fd9db4b1ad5f368ec,c9d10d8f24534286ad5a2a990418a851,202003,U.S.A,2,95,7759,R-NG,SL-NODE,UA5000(IPMB),38534, 
0b6e8127c84ada80d1871f05a823c723,a263c2c75686b3df2f51a40c930f14df,202001,Kuwait -Mobile,1,44,13200,R-NG,SL-NODE,UA5000(IPMB),38534, 
1ff2bd293b3cdb076dc841f4344a7631,fdf4d7c06392afe91b2b230a72baab07,202004,Qatar - Mobile,1,527,219583,R-NG,SL-NODE,UA5000(IPMB),38534, 
7c57f55a076a925c577afb6d1f928103,e22e27afdfc7cb4af2360ff10d3df5be,201912,Singapore,1,249,49800,R-NG,SL-NODE,UA5000(IPMB),38534, 
7c57f55a076a925c577afb6d1f928103,e22e27afdfc7cb4af2360ff10d3df5be,202003,Singapore,2,1004,200800,R-NG,SL-NODE,UA5000(IPMB),38534, 
7c57f55a076a925c577afb6d1f928103,e22e27afdfc7cb4af2360ff10d3df5be,202006,Singapore,1,1580,316000,R-NG,SL-NODE,UA5000(IPMB),38534, 
7c57f55a076a925c577afb6d1f928103,e22e27afdfc7cb4af2360ff10d3df5be,202008,Singapore,2,181,36200,R-NG,SL-NODE,UA5000(IPMB),38534, 
7c57f55a076a925c577afb6d1f928103,e22e27afdfc7cb4af2360ff10d3df5be,202004,Cyprus - Mobile,1,388,161667,R-NG,SL-NODE,UA5000(IPMB),38534, 
4bf98c494d715a45a2a1786c13cedc1e,c05398fce653141ad481c4a2243b0d99,201908,UK - Mobile,1,293,87900,R-NG,SL-NODE,UA5000(IPMB),38534, 
295dfffdf38e0dd9a0da016d01c3b6c5,652e635172257be9a86800505f7f908a,201911,Italy - Mobile,2,19,5700,R-NG,SL-NODE,UA5000(IPMB),38534, 
1bd43575ddbaa82140d43b155784808a,027e6eb407d981fd043cbc08c3cdee8d,202004,France,1,19,2217,R-NG,SL-NODE,UA5000(IPMB),38534, 
9a7f9718ff835292c03a93382d0a29bd,392f8376d4cc437cf3bbe01ecfef6ba5,202006,UK - Mobile,1,4,1200,R-NG,SL-NODE,UA5000(IPMB),38534, 
