ACCOUNT_NUM.hash,OFFNET_INCOMING_Scaled,OFFNET_INCOMING_Outlier,OFFNET_OUTGOING_Scaled,OFFNET_OUTGOING_Outlier,ONNET_INCOMING_Scaled,ONNET_INCOMING_Outlier,ONNET_OUTGOING_Scaled,ONNET_OUTGOING_Outlier,IDD_INCOMING_Scaled,IDD_INCOMING_Outlier,IDD_incoming_country,IDD_OUTGOING_Scaled,IDD_OUTGOING_Outlier,IDD_outgoing_country,Peo_TV_Package,PEO_TV_Scaled,BB_Package,BB_Scaled,TARIFF_NAME,Location_Identifier,GENDER,Sub_Type,Megaline_Package,Package_Type,VAS_Package,VAS_Rental,VAS_One_Time_Charge,Product_Type,MEDIUM,Sub_Update,BB_Extra_GB_Purchased_Scaled,BB_Extra_GB_Amount,Peo_Extra_Channels_Purchased_Scaled,Having_Insurance,Having_Senior_Citizen_Scaled,SMEs_Scaled,Having_Teenagers_Students_Scaled,Having_Working_Professionals_Scaled,Having_Family_Member_Abroad_Scaled,Tamil_Customer
980e3861c1da36c374195ab1744c3e31,0.123160322,NO,0.108074961,NO,0.024896978,NO,0.014692896,NO,0,,,0,,,PEO_SILVER,0,Web Family Plus,0.552083333,Web Family Plus,C300MKI-NODE10668164,F,DOUBLE_PLAY_BV,"['SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['Voice', 'Other', 'BB']",['BB SLT Film Hall Service'],[],[],['Megaline'],"MC, MC",,0.01,0,0,,0.3,0.2,0.2,0.2,0,
52714459379b6c31b9d0d7a4680f19c1,0.13294741,NO,0.056024333,NO,0.057177198,NO,0.031299058,NO,0,,,0,,,,0,,0,AB_Copper Access Bearer,MSAG5200-ISLBZ-NODE435881,F,TRIPLE_PLAY,"['SLT Voice Service', 'AB Copper Access Bearer']","['Voice', 'Other']","['Basic1 TeleLife', 'Plus1 TeleLife', 'Sisu Connect']","['60', '100', '30']",[],['Megaline'],"MC, MC",,0,0,0,YES,0.5,0,0,0.2,0,
a374216276df3cc38b522ff183ffeca1,0.228986787,NO,0.268936421,NO,0.21978022,NO,0.182152669,NO,0.491166667,YES,"['Telstra/Australia Incoming II', 'DU/UAE Incoming II', 'Ooredoo/Qatar incoming II']",0.767628205,YES,['Qatar - Mobile'],,0,Web LITE,0,Web Lite,MSAG5200-ISLGE-NODE5577981,M,TRIPLE_PLAY,"['AB Copper Access Bearer', 'SLT PeoTV Service', 'SLT Voice Service', 'BB SLT BroadBand Service']","['Other', 'PeoTV', 'Voice', 'BB']",['Railway Registration'],[],[],[],", ",,0.01,0,0,,0.4,0.1,0.1,0.1,1.25,
753384362f35be8b82032c64e6d860f7,0.163780416,NO,0.253483124,NO,0.024553571,NO,0.066130298,NO,0,,,0,,,,0,,0,AB_Copper Access Bearer,C300MTP-NODE8700911,F,TRIPLE_PLAY,"['AB Copper Access Bearer', 'SLT Voice Service']","['Other', 'Voice']",['Basic2 TeleLife'],['90'],[],[],", ",,0,0,0,YES,0.8,0,0,0,0,
ac7c44a28f4021addc1088d387c9ae55,0.246197998,NO,0.226770997,NO,0.029017857,NO,0.022983713,NO,0,,,0,,,,0,,0,Megaline-Pri_Bronze,MSAG5200-ISLBZ-NODE435881,M,TRIPLE_PLAY,"['SLT Voice Service', 'AB Copper Access Bearer']","['Voice', 'Other']",['Telehealth'],['100'],[],['Megaline'],"C, C",,0,0,0,YES,0.8,0,0,0,0,
21895a35d769c7c82eaf44166fc8918c,0.155710361,NO,0.090512166,NO,0.176510989,NO,0.105376766,NO,0.029166667,NO,"['PCCW Incoming  II', 'Lycatel Incoming II']",0,,,PEO_SILVER,0.56875,Web LITE,0.352430556,Web Lite,MSAG5200PH-AKG-NODE431631,M,TRIPLE_PLAY,"['SLT PeoTV Service', 'SLT Voice Service', 'BB SLT BroadBand Service', 'AB Copper Access Bearer']","['PeoTV', 'Voice', 'BB', 'Other']",['Meet Lite'],[],[195.0],[],", ",,0.01,1,0,,0.1,0.2,0.5,0.75,0.1,
e6736496bd3f3607c1055f74eb456eed,0.027382588,NO,0.058428179,NO,0.07606456,NO,0.183305534,NO,0,,,0,,,PEO_SILVER,0.74375,Student Package 1,0.645833333,Student Package 1,MSAG5200BG-NODE431391,M,TRIPLE_PLAY,"['SLT Voice Service', 'AB Copper Access Bearer', 'SLT PeoTV Service', 'BB SLT BroadBand Service']","['Voice', 'Other', 'PeoTV', 'BB']",['Meet Lite'],[],[195.0],[],", ",,0.01,0,0,,0,0.2,0.8,0.75,0,
e8fcbd465ab55c9b7065aa0d1e5cfb7e,0.21337814,NO,0.266434458,NO,0.059065934,NO,0.054258242,NO,0,,,0,,,PEO_SILVER,0.575,Broadband Experience Package,0,Broadband Experience Package,MSAG5200-ISLPC-AGT-NODE480031,M,TRIPLE_PLAY,"['SLT Voice Service', 'BB SLT BroadBand Service', 'AB Copper Access Bearer']","['Voice', 'BB', 'Other']",['Telehealth'],['100'],[],['Megaline'],"C, C",,0.01,0,0,YES,0.5,0.1,0.2,0.4,0,
6e97d1274034cf397ead2451eb938120,0.092760662,NO,0.047242936,NO,0.084649725,NO,0.056907378,NO,0,,,0,,,PEO_UTHAYAM,0.68125,Student Package 1,0.064236111,Student Package 1,MSAG5200-ISLBZ-NODE435881,M,TRIPLE_PLAY,"['AB Copper Access Bearer', 'SLT Voice Service', 'SLT PeoTV Service', 'BB SLT BroadBand Service']","['Other', 'Voice', 'PeoTV', 'BB']",['Basic1 TeleLife'],['60'],[],[],", ",,0.01,0,0,YES,0.8,0.1,0.3,0.2,0,YES
b216e60ecf94a98c970c753d65ddd3d0,0.092817896,NO,0.174548666,NO,0.201923077,NO,0.1808281,NO,0,,,0.014423077,NO,['U.S.A'],,0,z Sales End_Home,0.241319444,z Sales End_Home,MSAG5200BG-NODE431391,,TRIPLE_PLAY,"['AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service']","['Other', 'Voice', 'BB']",['E channeling Registration'],[],[],['Megaline'],"C, C",,0.01,0,0,,0,0.1,0.1,0.1,0.35,
968fa62718a174e64bac753f5324003c,0.177418564,NO,0.101231358,NO,0.019917582,NO,0.010056907,NO,0.003333333,NO,['Orange/France Incoming II'],0,,,PEO_GOLD,0,,0,z Sales End_.Home - Single Play,C300MNW-MEE-NODE18887751,M,DOUBLE_PLAY_BV,"['AB Copper Access Bearer', 'SLT Voice Service']","['Other', 'Voice']",['Basic1 TeleLife'],['60'],[],[],", ",,0,0,0,YES,0.5,0,0,0.2,0.35,
dfb1ceb07374c745978fa65588772fce,0.102662219,NO,0.020432692,NO,0.010645604,NO,0.027178179,NO,0,,,0,,,,0,Student Package 1,0,Student Package 1,MSAG5200BG-NODE431391,M,TRIPLE_PLAY,"['BB SLT BroadBand Service', 'SLT PeoTV Service', 'SLT Voice Service', 'AB Copper Access Bearer']","['BB', 'PeoTV', 'Voice', 'Other']",['Basic1 TeleLife'],['60'],[],[],", ",,0.01,0,0,YES,0.5,0.1,0.1,0.3,0,
a92192574aeebc571d4be3967a8bee5d,0.028846154,NO,0.019230769,NO,0.009443681,NO,0.101406182,,0,,,0,,,PEO_SILVER,0,,0,AB_Copper Access Bearer,MSAG5200-ISLTBL-NODE5577771,M,TRIPLE_PLAY,"['AB Copper Access Bearer', 'SLT Voice Service']","['Other', 'Voice']",['Meet Max'],[],[490.0],[],", ",SINGLE_PLAY -> DOUBLE_PLAY_BV,0,0,0,,0,0.2,0.2,0.45,0,
aeb11c7cddc657783d2ce4fc7dc2baeb,0.087372449,NO,0.077291013,NO,0.162603022,NO,0.283850078,NO,0,,,0,,,PEO_SILVER,0.475,,0,Home Triple Play with My Phone,MSAG5200-ISLIDH-KGW-NODE6194491,,DOUBLE_PLAY_PV,"['SLT Voice Service', 'SLT PeoTV Service', 'AB Copper Access Bearer']","['Voice', 'PeoTV', 'Other']",['Meet Lite'],[],[195.0],[],", ",DOUBLE_PLAY_PV -> TRIPLE_PLAY,0,3,0,,0,0,0.3,0.35,0,
0ab35e70cb75aaef16d93464a6c33717,0.014766484,NO,0.003605769,NO,0.007211538,NO,0.015158948,NO,0,,,0,,,,0,,0,Cu_Peo Silver,MSAG5200PH-AKG-NODE431631,F,TRIPLE_PLAY,"['AB Copper Access Bearer', 'SLT PeoTV Service', 'SLT Voice Service']","['Other', 'PeoTV', 'Voice']",['Installment'],[],[],[],", ",,0,0,0,,0.3,0,0,0,0,
bf90d04dbe6fb5e10f38f7d250f9ce4d,0.015396062,NO,0.029582025,NO,0.001373626,NO,0.002771782,NO,0,,,0,,,PEO_UTHAYAM,0,,0,TR 2016_.Home - Single Play,MSAG5200-ISLBZ-NODE435881,M,SINGLE_PLAY,['SLT Voice Service'],['Voice'],['Video on Demand'],[],[],[],", ",TRIPLE_PLAY -> SINGLE_PLAY,0,0,0,,0,0,0,0.2,0,YES
98e63b59327c457fea8e913650063f00,0.152104592,NO,0.117592229,NO,0.088942308,NO,0.093970761,NO,0,,,0,,,PEO_UTHAYAM,0.7125,Web LITE,0.510416667,Web Lite,MSAG5200PH-AKG-NODE431631,M,TRIPLE_PLAY,"['AB Copper Access Bearer', 'SLT PeoTV Service', 'BB SLT BroadBand Service', 'SLT Voice Service']","['Other', 'PeoTV', 'BB', 'Voice']","['BB YouTube Bundle', 'Meet Lite']",['155'],[195.0],[],", ",,0.01,16,0,,0.1,0.4,0.8,0.75,0,YES
30f679c86cc9469c2026366cfbe868c2,0.015592295,NO,0.045574961,NO,0.076751374,NO,0.088034733,NO,0,,,0,,,PEO_SILVER,0.65,Web Family Plus,0.9375,Web Family Plus,ZXDSL9806H-ISLKE-NRP-NODE495731,M,TRIPLE_PLAY,"['SLT PeoTV Service', 'BB SLT BroadBand Service', 'SLT Voice Service']","['PeoTV', 'BB', 'Voice']","['Plus1 TeleLife', 'Hotline Time Delayed']",['100'],[],[],", ",,0.00286123,0,0,YES,0.8,0.4,0.5,0.5,0,
0f5c5d6e6c637794c808654766b5cfe0,0.136479592,NO,0.130813383,NO,0.040006868,NO,0.03228022,NO,0,,,0,,,,0,,0,z Sales End_.Home - Single Play,C300MNW-MEE-NODE18887751,M,SINGLE_PLAY,"['AB Copper Access Bearer', 'SLT Voice Service']","['Other', 'Voice']",['Basic1 TeleLife'],['60'],[],[],", ",SINGLE_PLAY -> DOUBLE_PLAY_BV,0,0,0,YES,0.5,0,0,0.2,0,
34128431ac0b3f55a6c31140e6d9a06e,0.053784014,NO,0.157255691,NO,0.037774725,NO,0.053816719,NO,0.0025,NO,['Maxis/ MY Incoming II'],0,,,PEO_UTHAYAM,0,,0,z Sales End_Res SLT Phone,MSAG5200-ISLIDH-KGW-NODE6194491,F,DOUBLE_PLAY_PV,"['AB Copper Access Bearer', 'SLT Voice Service']","['Other', 'Voice']",['Video on Demand'],[],[],[],", ",TRIPLE_PLAY -> SINGLE_PLAY,0,0,0,,0.3,0,0,0,0.1,YES
6d21ae241d0a56b42c4d238ca15123a9,0.229420133,NO,0.092082025,NO,0.253949176,NO,0.16137657,NO,0.015,NO,"['DU/UAE Incoming II', 'STC/Saudi Arabia Incoming II']",0,,,,0,Web Family Plus,0.085069444,Web Family Plus,MSAG5200PH-AKG-NODE431631,M,TRIPLE_PLAY,"['SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['Voice', 'Other', 'BB']",['Meet Lite'],[],[195.0],[],", ",,0.01,2,0,,0.1,0.1,0.3,0.55,0.35,
bdf75e0f8d6e8c10e9e8495654df21ec,0.019737703,NO,0.006009615,NO,0.043612637,NO,0.037308673,NO,0,,,0,,,,0,Any Blaze,0,Any Blaze,MSAG5200-ISLND-PHG-NODE500241,F,TRIPLE_PLAY,"['SLT PeoTV Service', 'BB SLT BroadBand Service', 'AB Copper Access Bearer', 'SLT Voice Service']","['PeoTV', 'BB', 'Other', 'Voice']",['Meet Lite'],[],[195.0],[],,,0.012875536,65,0,,0,0.1,0.3,0.55,0,
fd00bc4f43787c357a82ef02ece80401,0.010989011,NO,0.007211538,NO,0.012190934,NO,0.010155024,NO,0.130833333,YES,"['Orange/France Incoming II', 'Skype/LUX Incoming II', 'DU/UAE Incoming II', 'STC/Saudi Arabia Incoming II']",0,,,,0,Web PAL,0.619791667,Web Pal,MSAG5200-ISLMLT-VMD-NODE4145091,M,TRIPLE_PLAY,"['BB SLT BroadBand Service', 'SLT Voice Service', 'AB Copper Access Bearer']","['BB', 'Voice', 'Other']",['Meet Lite'],[],[195.0],[],", ",,0.01,0,0,,0,0.2,0.4,0.65,0.6,
7560d3b29c26e6f90131e474c73c927d,0.268707483,NO,0.260522959,NO,0.196428571,NO,0.290129513,NO,0.2095,YES,"['Protel Incoming II', 'Maxis/ MY Incoming II', 'DU/UAE Incoming II', 'KT/Korea Incoming II', 'Orange/France Incoming II', 'Telstra/Australia Incoming II', 'GTS Incoming II', 'PTCL/Pakistan Incoming II', 'STC/Saudi Arabia Incoming II']",0,,,,0,Web LITE,0.604166667,Web Lite,ZXDSL9806H-ISLKE-NRP-NODE495731,F,TRIPLE_PLAY,"['SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['Voice', 'Other', 'BB']",['Plus1 TeleLife'],['100'],[],[],", ",,0.01,0,0,YES,0.6,0.2,0.2,0.4,1.1,
262cb0e65c8c25018182a7299bfd5e5c,0.059752747,NO,0.153846154,NO,0.012019231,NO,0.029532967,NO,0,,,0,,,PEO_SILVER,0,,0,AB_Copper Access Bearer,MSAG5200PH-AKG-NODE431631,M,DOUBLE_PLAY_BV,"['AB Copper Access Bearer', 'SLT Voice Service']","['Other', 'Voice']","['Plus1 TeleLife', 'Video on Demand']",['100'],[],['Megaline'],"C, C",TRIPLE_PLAY -> DOUBLE_PLAY_BV,0,0,0,YES,0.5,0,0,0.2,0,
f453fab8d37575151abbfd08d08853b6,0.115850667,NO,0.112784537,NO,0.060096154,NO,0.092646193,NO,0,,,0,,,,0,Web PAL,0.486111111,Web Pal,MSAG5200-ISLND-PHG-NODE500241,F,TRIPLE_PLAY,"['BB SLT BroadBand Service', 'SLT Voice Service', 'AB Copper Access Bearer']","['BB', 'Voice', 'Other']","['Meet Lite', 'Meet Max']",[],"[195.0, 490.0]",[],", ",,0.01,27,0,,0,0.4,0.6,0.9,0,
80f1d53e91f9e64526f17c7dc8a26595,0.258388932,NO,0.493009223,YES,0.381868132,YES,0.408016091,YES,0.005,NO,['Telstra/Australia Incoming II'],0,,,,0,Web PAL,0.225694444,Web Pal,MSAG5200-ISLBZ-NODE435881,,TRIPLE_PLAY,"['BB SLT BroadBand Service', 'SLT PeoTV Service', 'AB Copper Access Bearer', 'SLT Voice Service']","['BB', 'PeoTV', 'Other', 'Voice']","['Meet Lite', 'Meet Max']",[],"[195.0, 490.0]",[],,,0.001430615,1,0,,0.2,0.3,0.5,0.6,0.35,
ba864856e65a1939f0cb9394e8e1cceb,0.220646913,NO,0.138221154,NO,0.035027473,NO,0.012926805,NO,0,,,0,,,,0,,0,AB_Copper Access Bearer,C300MNW-MEE-NODE18887751,M,TRIPLE_PLAY,"['AB Copper Access Bearer', 'SLT Voice Service']","['Other', 'Voice']",['Basic1 TeleLife'],['60'],[],[],", ",,0,0,0,YES,0.5,0,0,0.2,0,
0964b782c59e3aa9c37f4fdcd8f4c0f8,0.008756868,NO,0.014423077,NO,0.01356456,NO,0.047267465,NO,0,,,0,,,,0,,0,z Sales End_Res SLT Phone,MSAG5200-ISLBZ-NODE435881,M,TRIPLE_PLAY,"['SLT Voice Service', 'AB Copper Access Bearer']","['Voice', 'Other']","['Basic1 TeleLife', 'Telehealth', 'Plus1 TeleLife']","['60', 100.0, '100']",[],"['Megaline', 'Megaline']","C, C, C, C",,0,0,0,YES,0.8,0,0,0,0,
abc4c2804160a5bd6902571f4d5011f0,0.074143119,NO,0.019966641,NO,0.013049451,NO,0.027325353,NO,0,,,0.012820513,NO,['Korea Republic Of'],,0,Any Beat,0.265625,Any Beat,MSAG5200PH-AKG-NODE431631,M,TRIPLE_PLAY,"['AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service']","['Other', 'Voice', 'BB']","['BB YouTube Bundle', 'Meet Lite']",['155'],[195.0],[],", ",,0.01,6,0,,0,0.3,0.3,0.55,0.35,
7b02996f8fd2ce388417eb6ac225235e,0.019827643,NO,0.017194859,NO,0.013392857,NO,0.089408359,NO,0,,,0,,,,0,,0,z Sales End_Res SLT Phone,MSAG5200-ISLBZ-NODE435881,M,TRIPLE_PLAY,"['SLT Voice Service', 'AB Copper Access Bearer']","['Voice', 'Other']","['Basic1 TeleLife', 'AB Service Vacation']",['60'],[],[],", ",,0,0,0,YES,0.8,0,0,0.25,0,
0575034fff654e702bfef165510f8492,0.087781266,NO,0.086440345,NO,0.04790522,NO,0.053473312,NO,0,,,0,,,PEO_SILVER,0.3625,,0,z Sales End_.Home - Triple Play,MSAG5200-ISLBZ-NODE435881,M,TRIPLE_PLAY,"['SLT PeoTV Service', 'AB Copper Access Bearer', 'SLT Voice Service']","['PeoTV', 'Other', 'Voice']",['Basic1 TeleLife'],['60'],[],['Megaline'],"C, C",,0,0,0,YES,0.5,0,0.1,0.3,0,
9db425a33c55f1c757c47ff05c79f140,0.037570317,NO,0.093283948,NO,0.168097527,NO,0.103659733,NO,0.032833333,NO,"['DU/UAE Incoming II', 'KT/Korea Incoming II', 'Orange/France Incoming II', 'Telstra/Australia Incoming II', 'PTCL/Pakistan Incoming II', 'STC/Saudi Arabia Incoming II']",0,,,,0,Web PAL,0.729166667,Web Pal,MSAG5200-ISLJA-PKV-NODE460421,M,TRIPLE_PLAY,"['AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service']","['Other', 'Voice', 'BB']",['Meet Lite'],[],[195.0],[],", ",,0,0,0,,0.3,0.3,0.5,0.75,1.1,
889741c46da6eba550795f3833b36dd9,0.003777473,NO,0.109255424,,0.001201923,NO,0.010817308,NO,0,,,0,,,PEO_SILVER,0.13125,Web LITE,0.010416667,Web Lite,MSAG5200PH-AKG-NODE431631,,TRIPLE_PLAY,"['BB SLT BroadBand Service', 'AB Copper Access Bearer', 'SLT PeoTV Service', 'SLT Voice Service']","['BB', 'Other', 'PeoTV', 'Voice']",['Installment'],[],[],[],", ",,0.01,0,0,,0,0.1,0.1,0.1,0,
b973768e8e526a2d71e94fdd1f3d6344,0.107134681,NO,0.219755691,NO,0.027987637,NO,0.063284929,NO,0.04,NO,"['Orange/France Incoming II', 'HGC/HK Incoming II']",0.012820513,NO,['Oman-Mobile '],,0,,0.097222222,AB_Copper Access Bearer,MSAG5200-ISLPC-AGT-NODE480031,M,TRIPLE_PLAY,"['AB Copper Access Bearer', 'SLT Voice Service']","['Other', 'Voice']",['Meet Lite'],[],[195.0],[],", ",,0,3,0,,0.3,0,0.2,0.25,0.6,
a94d16c57555122b8f8ad383716c74f2,0.004807692,NO,0.109255424,,0.009271978,NO,0.002575549,NO,0,,,0,,,,0,,0,TR 2016_.Home - Single Play,C300MNW-MEE-NODE18887751,F,TRIPLE_PLAY,"['AB Copper Access Bearer', 'SLT Voice Service']","['Other', 'Voice']",['Basic1 TeleLife'],['60'],[],[],", ",,0,0,0,YES,0.8,0,0,0,0,
56c1ce69ca6072b7733cae70028f72ae,0.079130691,NO,0.048444859,NO,0.037603022,NO,0.050480769,NO,0.0075,NO,['Telstra/Australia Incoming II'],0,,,PEO_SILVER,0.2875,,0,Basic 1 Monthly premium,MSAG5200-ISLMT-AVR-NODE467161,M,DOUBLE_PLAY_PV,"['SLT Voice Service', 'AB Copper Access Bearer', 'SLT PeoTV Service']","['Voice', 'Other', 'PeoTV']",['Basic1 TeleLife'],['60'],[],[],", ",TRIPLE_PLAY -> DOUBLE_PLAY_PV,0,0,0,YES,0.5,0,0,0.2,0.35,
99baf6a804c290e28611fa6a13e0c58d,0.026237899,NO,0.029214089,NO,0.070741758,NO,0.229493721,NO,0,,,0,,,PEO_UTHAYAM,0.475,Web LITE,0.269097222,Web Lite,MSAG5200BG-NODE431391,F,TRIPLE_PLAY,"['AB Copper Access Bearer', 'SLT PeoTV Service', 'BB SLT BroadBand Service']","['Other', 'PeoTV', 'BB']",['Meet Lite'],[],[195.0],[],", ",,0.01,1,0,,0,0.1,0.4,0.65,0,YES
41d2c3d7ffdefd4cdfb8227b52bdc37f,0.004807692,NO,0.109255424,,0.008070055,NO,0.00691719,NO,0.003333333,NO,['HGC/HK Incoming II'],0,,,PEO_SILVER,0.95,Web Family Plus,0.854166667,Web Family Plus,MSAG5200-ISLHNT-NODE423851,F,TRIPLE_PLAY,"['SLT Voice Service', 'SLT PeoTV Service', 'BB SLT BroadBand Service', 'AB Copper Access Bearer']","['Voice', 'PeoTV', 'BB', 'Other']","['OTT SLT PeoTV Go', 'PEO TV GO OTT A la carte channels', 'BB PeoTVGO Revenue code', 'PeoTVGo Channel Package']","[100, 249, 350]",[],['Megaline'],"C, C",DOUBLE_PLAY_BV -> TRIPLE_PLAY,0.00286123,0,1,,0.3,0.4,0.6,0.5,0.1,
77fd438c48683f0868f73565e23c750a,0.016965921,NO,0.115654435,NO,0.028674451,NO,0.226403061,NO,0,,,0,,,NEW_YEAR_TREAT,0.74375,Web LITE,0.40625,Web Lite,MSAG5200-ISLMV-GDM-NODE482491,F,TRIPLE_PLAY,"['AB Copper Access Bearer', 'SLT PeoTV Service', 'SLT Voice Service', 'BB SLT BroadBand Service']","['Other', 'PeoTV', 'Voice', 'BB']",['Basic1 TeleLife'],['60'],[],[],", ",,0.01,1,0,YES,0.8,0.2,0.4,0.5,0,
05bab558d9088194d8c2e91ffa1f3917,0.019942111,NO,0.029214089,NO,0.070570055,NO,0.071085165,NO,0.3545,YES,"['Platinum Incoming II', 'Maxis/ MY Incoming II', 'DU/UAE Incoming II', 'Ooredoo/Qatar incoming II', 'Orange/France Incoming II', 'STC/Saudi Arabia Incoming II']",0,,,,0,Web PAL,0.279513889,Web Pal,ZXDSL9806H-ISLAG-PNP-NODE529761,M,TRIPLE_PLAY,"['BB SLT BroadBand Service', 'SLT Voice Service', 'AB Copper Access Bearer']","['BB', 'Voice', 'Other']",['Meet Lite'],[],[195.0],[],", ",,0,112,0,,0,0,0.2,0.45,0.85,
9af4fa40df83f2014cbb55179d2d3f1e,0.247547096,NO,0.13728905,NO,0.339629121,NO,0.234105181,NO,0.0025,NO,['DU/UAE Incoming II'],0,,,PEO_SILVER,0.68125,Web LITE,0,Web Lite,MSAG5200-ISLND-PHG-NODE500241,F,DOUBLE_PLAY_PV,"['SLT Voice Service', 'AB Copper Access Bearer', 'SLT PeoTV Service', 'BB SLT BroadBand Service']","['Voice', 'Other', 'PeoTV', 'BB']",['Video on Demand'],[],[],[],", ",TRIPLE_PLAY -> DOUBLE_PLAY_PV,0.01,0,0,,0.4,0.1,0.5,0.2,0.1,
b233320316d77ed0b94c0d09aee0d74c,0.042149071,NO,0.073317308,NO,0.009443681,NO,0.011356947,NO,0,,,0,,,,0,Web Family Plus,0.434027778,Web Family Plus,MSAG5200-ISLMT-AVR-NODE467161,M,TRIPLE_PLAY,"['SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['Voice', 'Other', 'BB']",['Plus1 TeleLife'],['100'],[],[],", ",,0.01,0,0,YES,0.5,0.2,0.2,0.4,0,
8e725d0d2061163d8b1e8b1e4ee50af1,0.119587258,NO,0.176290228,NO,0.066277473,NO,0.041429553,NO,0,,,0,,,PEO_SILVER,0.775,Web LITE,0,Web Lite,MSAG5200-ISLND-PHG-NODE500241,F,DOUBLE_PLAY_PV,"['SLT Voice Service', 'SLT PeoTV Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['Voice', 'PeoTV', 'Other', 'BB']",['Meet Lite'],[],[195.0],[],", ",DOUBLE_PLAY_PV -> TRIPLE_PLAY,0.01,1,0,,0,0.1,0.5,0.65,0,
5385d549b4995636e1a0bed87661ba17,0.254071821,NO,0.287970958,NO,0.330357143,NO,0.206608124,NO,0.003333333,NO,['STC/Saudi Arabia Incoming II'],0.012820513,NO,['Japan'],,0,,0,AB_Copper Access Bearer,MSAG5200PH-AKG-NODE431631,F,TRIPLE_PLAY,"['AB Copper Access Bearer', 'SLT Voice Service']","['Other', 'Voice']",['Basic1 TeleLife'],['60'],[],[],", ",,0,0,0,YES,0.6,0,0,0.2,0.6,
589f06e6c3e0b7edaa362d3d35eb91bb,0.019999346,NO,0.031617936,NO,0.07864011,NO,0.195349294,NO,0.055,NO,"['UK/BT Incoming II', 'DU/UAE Incoming II']",0.038461538,NO,['United Arab Emirates'],PEO_SILVER,0.56875,,0.111111111,Basic 1 Monthly premium,MSAG5200PH-AKG-NODE431631,F,TRIPLE_PLAY,"['AB Copper Access Bearer', 'SLT Voice Service']","['Other', 'Voice']","['Basic1 TeleLife', 'AB Service Vacation']",['60'],[],[],", ",,0,0,0,YES,0.8,0,0.1,0.35,0.35,
92563db780f368512dc2eb7aeb2b3787,0.036368394,NO,0.009615385,NO,0.017342033,NO,0.116341248,NO,0,,,0,,,PEO_SILVER,0.925,Web LITE,0.390625,Web Lite,MSAG5200-ISLMH-POL-NODE491451,M,TRIPLE_PLAY,"['SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service', 'SLT PeoTV Service']","['Voice', 'Other', 'BB', 'PeoTV']","['Video on Demand', 'Meet Lite']",[],[195.0],[],", ",,0.01,0,0,,0,0.2,0.8,0.75,0,
ba41282293130bd2b1d7f9a889e6eadb,0.01356456,NO,0.011185243,NO,0.015625,NO,0.021315738,NO,0,,,0,,,PEO_UTHAYAM,0.38125,Web Starter,0.170138889,Web Starter,MSAG5200MGE-NODE428381,,TRIPLE_PLAY,"['BB SLT BroadBand Service', 'SLT PeoTV Service', 'AB Copper Access Bearer']","['BB', 'PeoTV', 'Other']",['Meet Lite'],[],[195.0],[],", ",DOUBLE_PLAY_BV -> TRIPLE_PLAY,0.01,2,0,,0,0.1,0.4,0.45,0,YES
bdd8bdc75d81f86c1cfab1f81dba4510,0.168220173,NO,0.103071036,NO,0.100961538,NO,0.074862637,NO,0,,,0,,,,0,,0,AB_Copper Access Bearer,MSAG5200-ISLBZ-NODE435881,M,TRIPLE_PLAY,"['SLT Voice Service', 'AB Copper Access Bearer']","['Voice', 'Other']",['Basic1 TeleLife'],['60'],[],[],", ",,0,0,0,YES,0.5,0,0,0.2,0,
b300c66c6c153d90b8aef209725157e6,0.028470042,NO,0.024406397,NO,0.069368132,NO,0.027742347,NO,0.002666667,NO,['Ooredoo/Qatar incoming II'],0.019230769,NO,['Saudi Arabia - Mobile'],,0,,0,AB_Copper Access Bearer,MSAG5200BG-NODE431391,M,SINGLE_PLAY,"['SLT Voice Service', 'AB Copper Access Bearer']","['Voice', 'Other']",['Plus1 TeleLife'],['100'],[],[],", ",DOUBLE_PLAY_BV -> SINGLE_PLAY,0,0,0,YES,0.8,0,0,0,0.85,
565c0078a043060fd59e691d3bc82409,0.161523744,NO,0.205332614,NO,0.160885989,NO,0.21875,NO,0,,,0,,,PRANAMA,0.7375,Broadband Experience Package,0,Broadband Experience Package,MSAG5200PH-AKG-NODE431631,M,TRIPLE_PLAY,"['BB SLT BroadBand Service', 'AB Copper Access Bearer', 'SLT Voice Service', 'SLT PeoTV Service']","['BB', 'Other', 'Voice', 'PeoTV']",['Basic1 TeleLife'],['60'],[],[],", ",,0.01,0,0,YES,0.8,0.1,0.3,0.4,0,
