ACCOUNT_NUM.hash,OFFNET_INCOMING_Scaled,OFFNET_INCOMING_Outlier,OFFNET_OUTGOING_Scaled,OFFNET_OUTGOING_Outlier,ONNET_INCOMING_Scaled,ONNET_INCOMING_Outlier,ONNET_OUTGOING_Scaled,ONNET_OUTGOING_Outlier,IDD_INCOMING_Scaled,IDD_INCOMING_Outlier,IDD_incoming_country,IDD_OUTGOING_Scaled,IDD_OUTGOING_Outlier,IDD_outgoing_country,BB_Scaled,BB_Package,TARIFF_NAME,BB_Medium,Location_Identifier,GENDER,Sub_Type,Megaline_Package,Package_Type,FTTH_Package,VAS_Package,Product_Type,Sub_Update,BB_Extra_GB_Usage_Times,BB_Extra_GB_Purchased_Scaled,BB_Extra_GB_Amount,Having_Insurance,Having_Senior_Citizen_Scaled,Having_Kids_at_Home_Scaled,SMEs_Scaled,Having_Teenagers_Students_Scaled,Having_Working_Professionals_Scaled,Having_Family_Member_Abroad_Scaled,Tamil_Customer
8a91df1e337940cbe19866dcca2f48ca,0.1629219,NO,0.086808281,NO,0.17135989,NO,0.138466444,NO,0.005,NO,"['DU/UAE Incoming II', 'STC/Saudi Arabia Incoming II']",0.014423077,NO,['Pakistan - Mobile'],0.680555556,Web Family Plus,Web Family Plus,COPPER,MSAG5200-ISLIDH-KGW-NODE6194491,M,TRIPLE_PLAY,"['SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['Voice', 'Other', 'BB']",,['Basic1 TeleLife'],[],,5,0.005722461,61,YES,0.6,0.3,0.4,0.4,0.6,0.85,
052f85b26b2ff4a46327fb069b8b97f1,0.059613749,NO,0.071649333,NO,0.03331044,NO,0.012460754,NO,0,,,0,,,0.307291667,Web Starter,Web Starter,COPPER,UA5000(IPMB)SL-NODE385341,M,TRIPLE_PLAY,"['BB SLT BroadBand Service', 'AB Copper Access Bearer', 'SLT Voice Service']","['BB', 'Other', 'Voice']",,['Meet Lite'],[],,1,0.01,10,,0,0.2,0.1,0.3,0.55,0,
d95fa65324a7972dcb319e98a2cb05c1,0.062295591,NO,0.074519231,NO,0.003949176,NO,0.045550432,NO,0,,,0,,,0.135416667,Web LITE,Web Lite,COPPER,MSAG5200-ISLMT-AVR-NODE467161,F,DOUBLE_PLAY_BV,"['SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['Voice', 'Other', 'BB']",,['Meet Lite'],[],DOUBLE_PLAY_BV -> TRIPLE_PLAY,1,0.01,13,,0,0.2,0.1,0.3,0.55,0,
0c43b8f3cee411b60f0d861c313e3245,0.072769492,NO,0.092916013,NO,0.059409341,NO,0.120707418,NO,0,,,0,,,0.680555556,Web Family Plus,Web Family Plus,COPPER,UA5000(IPMB)SL-NODE385341,M,DOUBLE_PLAY_BV,"['AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service']","['Other', 'Voice', 'BB']",,['Meet Lite'],[],,3,0.00286123,9,,0.3,0.3,0.4,0.6,0.65,0,
c57bfdfb7bad5f92c032ad63cd860eae,0.204375981,NO,0.11398646,NO,0.441792582,YES,0.354272959,YES,0.003333333,NO,['STC/Saudi Arabia Incoming II'],0,,,0.121527778,Web Starter,Web Starter,COPPER,C300MHE-DMD-NODE15221561,,TRIPLE_PLAY,"['AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service']","['Other', 'Voice', 'BB']",,,,,1,0.01,0,,0.1,0,0.1,0.1,0.1,0.35,
1b341a1ea385d9e0981ca79671c7ba4a,0.203174058,NO,0.164933281,NO,0.231971154,NO,0.055975275,NO,0.112166667,YES,"['Dhiraagu/Maldives Incoming II', 'IVY Incoming II', 'CTGL/China Incoming II', 'DU/UAE Incoming II', 'Orange/France Incoming II', 'Telstra/Australia Incoming II', 'Optus/AU Incoming II', 'Skype/LUX Incoming II', 'Singtel/ SP Incoming II', 'PTCL/Pakistan Incoming II', 'STC/Saudi Arabia Incoming II']",0,,,0.372947913,Abhimaana,Abhimaana,COPPER,MSAG5200-ISLND-PHG-NODE500241,,TRIPLE_PLAY,"['BB SLT BroadBand Service', 'AB Copper Access Bearer', 'SLT Voice Service']","['BB', 'Other', 'Voice']",,,,,1,0.01,0,,0,0,0.1,0.1,0.1,1.1,
80b542f4dfcf43f414ff02b7582aea1c,0.193190738,NO,0.09605573,NO,0.153502747,NO,0.162259615,NO,0.7275,YES,"['Etisalat/UAE Incoming II', 'Digital Info Incoming II', 'Maxis/ MY Incoming II', 'Telekom Austria/Austria Incoming II', 'DU/UAE Incoming II', 'IVY Incoming II', 'CTGL/China Incoming II', 'KT/Korea Incoming II', 'Orange/France Incoming II', 'Telstra/Australia Incoming II', 'Skype/LUX Incoming II', 'Singtel/ SP Incoming II', 'BICS/Belgium Incoming II', 'PTCL/Pakistan Incoming II', 'STC/Saudi Arabia Incoming II']",0.158653846,YES,"['United Arab Emirates', 'U.K.', 'Australia - Mobile', 'United Arab Emirates  - Mobile']",0.776041667,Web Starter,Web Starter,COPPER,MSAG5200-ISLMV-GDM-NODE482491,,TRIPLE_PLAY,"['SLT Voice Service', 'SLT PeoTV Service', 'BB SLT BroadBand Service', 'AB Copper Access Bearer']","['Voice', 'PeoTV', 'BB', 'Other']",,['E channeling Registration'],['Megaline'],,3,0.00286123,31,,0.1,0.55,0.4,0.6,0.5,2.55,
8dafc578a92eb77e6a8fb7839b6f75f9,0.047267465,NO,0.014791013,NO,0.015968407,NO,0.017906201,NO,0.019166667,NO,"['Telstra/Australia Incoming II', 'PTCL/Pakistan Incoming II', 'Skype/LUX Incoming II', 'DU/UAE Incoming II']",0,,,0.317708333,Web PAL,Web Pal,COPPER,MSAG5200-ISLSI-DWS-NODE520721,M,TRIPLE_PLAY,"['BB SLT BroadBand Service', 'AB Copper Access Bearer', 'SLT Voice Service']","['BB', 'Other', 'Voice']",,['Basic1 TeleLife'],['Megaline'],,1,0.01,0,YES,0.5,0.2,0.1,0.1,0.3,0.6,
7aa8c0a144b14c0d37d9b50e420c4773,0.204228807,NO,0.140772174,NO,0.021462912,NO,0.051044937,NO,0,,,0,,,0.041666667,Web LITE,Web Lite,COPPER,MSAG5200PH-AKG-NODE431631,F,TRIPLE_PLAY,"['AB Copper Access Bearer', 'SLT PeoTV Service', 'SLT Voice Service', 'BB SLT BroadBand Service']","['Other', 'PeoTV', 'Voice', 'BB']",,,,SINGLE_PLAY -> TRIPLE_PLAY,1,0.01,0,,0,0.2,0.1,0.2,0.4,0,
b0859195b9650a7f7b1000de431bc76e,0.161548273,NO,0.080896782,NO,0.271978022,NO,0.036474686,NO,0.003333333,NO,['STC/Saudi Arabia Incoming II'],0,,,0.864583333,Web PAL,Web Pal,COPPER,C300MIDH-IDJ-NODE11065541,M,TRIPLE_PLAY,"['SLT Voice Service', 'BB SLT BroadBand Service']","['Voice', 'BB']",,,,,1,0.01,191,,0.3,0.3,0.4,0.4,0.4,0.35,
d9cb80e9725050f8515ecb7ef6975b36,0.123086735,NO,0.062867936,NO,0.027815934,NO,0.044765502,NO,0,,,0,,,0.267361111,Any Joy,Any Joy,LTE,MSAG5200PH-AKG-NODE431631,M,TRIPLE_PLAY,"['SLT Voice Service', 'AB Copper Access Bearer', 'SLT PeoTV Service', 'BB SLT BroadBand Service']","['Voice', 'Other', 'PeoTV', 'BB']",,,,,1,0.01,0,,0,0,0.1,0.5,0.2,0,
20f80456ae5b6a56d27088b5b84890db,0.113536761,NO,0.008413462,NO,0.008070055,NO,0.011724882,NO,0,,,0,,,0.265625,Web Family Plus,Web Family Plus,COPPER,MSAG5200-ISLBZ-NODE435881,M,TRIPLE_PLAY,"['SLT PeoTV Service', 'SLT Voice Service', 'BB SLT BroadBand Service']","['PeoTV', 'Voice', 'BB']",,,,,1,0.01,0,,0,0.2,0.1,0.2,0.4,0,
3ffcb8e088c0d6beeecabd7628fbf60e,0.0843472,NO,0.229444662,NO,0.118990385,NO,0.173567504,NO,0,,,0,,,0.114583333,Web LITE,Web Lite,COPPER,C300MPDT-NODE13379431,,TRIPLE_PLAY,"['SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['Voice', 'Other', 'BB']",,,,,1,0.01,0,,0,0,0.1,0.1,0.1,0,
fd9be52157cf8562d3d76827650c36a9,0.049017203,NO,0.040031397,NO,0.01717033,NO,0.038314364,NO,0.089166667,YES,"['Platinum Incoming II', 'Maxis/ MY Incoming II', 'DU/UAE Incoming II', 'KT/Korea Incoming II', 'Orange/France Incoming II', 'Telstra/Australia Incoming II', 'Singtel/ SP Incoming II', 'TM/ Malaysia Incoming II', 'STC/Saudi Arabia Incoming II']",0.041666667,NO,['Italy - Mobile'],0.107638889,Web LITE,Web Lite,COPPER,UA5000(IPMB)SL-NODE385341,M,TRIPLE_PLAY,"['AB Copper Access Bearer', 'BB SLT BroadBand Service']","['Other', 'BB']",,,,,1,0.01,0,,0.3,0.2,0.1,0.1,0.1,1.35,
ca36fc61e31226884796fb29d1ac795f,0.013932496,NO,0.004807692,NO,0.017342033,NO,0.062966052,NO,0.003333333,NO,['STC/Saudi Arabia Incoming II'],0,,,0.515625,Web LITE,Web Lite,COPPER,MSAG5200-ISLTBL-NODE5577771,M,DOUBLE_PLAY_BV,"['AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service']","['Other', 'Voice', 'BB']",,['Meet Lite'],[],,13,0.017167382,9,,0,0.3,0.2,0.4,0.65,0.35,YES
1ddd3df96aa62b1786c74b3214b00485,0.088419021,NO,0.05685832,NO,0.287259615,NO,0.324887166,YES,0.130833333,YES,"['KDD/Japan Incoming II', 'IVY Incoming II', 'DU/UAE Incoming II', 'Orange/France Incoming II', 'Singtel/ SP Incoming II', 'STC/Saudi Arabia Incoming II']",0.012820513,NO,['Japan - Mobile'],0.147569444,Web LITE,Web Lite,COPPER,UA5000(IPMB)SL-NODE385341,M,TRIPLE_PLAY,"['BB SLT BroadBand Service', 'SLT Voice Service', 'AB Copper Access Bearer']","['BB', 'Voice', 'Other']",,,,,1,0.01,0,,0.3,0.2,0.1,0.1,0.1,1.1,
d9feb3a5fe99296b3fc9c717481e5449,0.119530024,NO,0.102433281,NO,0.114869505,NO,0.154655612,NO,0.161333333,YES,"['Maxis/ MY Incoming II', 'DU/UAE Incoming II', 'Orange/France Incoming II', 'Telstra/Australia Incoming II', 'Skype/LUX Incoming II', 'IDT/HK Incoming II', 'PTCL/Pakistan Incoming II']",0.121794872,YES,"['Canada', 'Australia', 'U.S.A']",0.372947913,Web Family Plus,FTTH Web Family Plus,FTTH,MSAG5200-ISLMV-GDM-NODE482491,,TRIPLE_PLAY,"['SLT PeoTV Service', 'BB SLT BroadBand Service', 'SLT Voice Service', 'AB Copper Access Bearer']","['PeoTV', 'BB', 'Voice', 'Other']",['AB Fiber Access Bearer'],,,,1,0.01,22,,0.1,0,0.1,0.1,0.1,1.35,
0c4a4871af386fbb10d99dfa3f4a4573,0.077021193,NO,0.044740973,NO,0.01459478,NO,0.013123038,NO,0.0025,NO,['KT/Korea Incoming II'],0,,,0.372947913,Any Joy,Any Joy,LTE,MSAG5200-ISLBZ-NODE435881,M,TRIPLE_PLAY,"['SLT Voice Service', 'AB Copper Access Bearer', 'SLT PeoTV Service', 'BB SLT BroadBand Service']","['Voice', 'Other', 'PeoTV', 'BB']",,"['Plus1 TeleLife', 'Basic1 TeleLife', 'Meet Lite']",[],,1,0.01,5,YES,0.8,0.45,0.1,0.5,0.45,0.1,
1e121c727985aff5ed024084a3b27340,0.097282182,NO,0.031519819,NO,0.025583791,NO,0.011455063,NO,0.441833333,YES,"['Maxis/ MY Incoming II', 'DU/UAE Incoming II', 'Orange/France Incoming II', 'Telstra/Australia Incoming II', 'Optus/AU Incoming II', 'GTS Incoming II', 'Singtel/ SP Incoming II', 'PTCL/Pakistan Incoming II', 'STC/Saudi Arabia Incoming II']",0,,,0.0625,Any Joy,Any Joy,LTE,C300MTP-NODE8700911,M,TRIPLE_PLAY,"['SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['Voice', 'Other', 'BB']",,,,,1,0.01,0,,0.3,0.2,0.1,0.1,0.1,1.1,
9e7cc42a3217c00afe24b1da1379ee95,0.17724686,NO,0.101967229,NO,0.105597527,NO,0.084355377,NO,0.056666667,NO,"['DU/UAE Incoming II', 'Ooredoo/Qatar incoming II', 'KT/Korea Incoming II', 'Orange/France Incoming II', 'Telstra/Australia Incoming II', 'PTCL/Pakistan Incoming II', 'STC/Saudi Arabia Incoming II']",0,,,0.130208333,Web LITE,Web Lite,COPPER,MSAG5200-ISLMH-POL-NODE491451,F,TRIPLE_PLAY,"['AB Copper Access Bearer', 'SLT PeoTV Service', 'SLT Voice Service', 'BB SLT BroadBand Service']","['Other', 'PeoTV', 'Voice', 'BB']",,['Meet Lite'],[],,1,0.01,0,,0.1,0.45,0.1,0.5,0.85,1.35,
da9ee087c8bdffcd4be9eee311f84d92,0.03125,NO,0.024038462,NO,0.017342033,NO,0.018274137,NO,0,,,0,,,0.15625,Web Starter,Web Starter,COPPER,MSAG5200-ISLIDH-KGW-NODE6194491,F,TRIPLE_PLAY,"['SLT Voice Service', 'SLT PeoTV Service', 'BB SLT BroadBand Service', 'AB Copper Access Bearer']","['Voice', 'PeoTV', 'BB', 'Other']",,,,SINGLE_PLAY -> TRIPLE_PLAY,1,0.01,0,,0,0.2,0.1,0.1,0.3,0,
efdddc591edae3f10ed894afef27d30e,0.007751177,NO,0.026810243,NO,0.102325026,,0.005543564,NO,0,,,0,,,0.25,Web Starter,Web Starter,COPPER,MSAG5200-ISLMLT-VMD-NODE4145091,M,TRIPLE_PLAY,"['BB SLT BroadBand Service', 'SLT Voice Service', 'SLT PeoTV Service']","['BB', 'Voice', 'PeoTV']",,,,DOUBLE_PLAY_BV -> TRIPLE_PLAY,1,0.01,0,,0,0.45,0.1,0.3,0.4,0,YES
b2ccb5ccef32c157fa8973468abcdd21,0.098034406,NO,0.320790816,NO,0.157623626,NO,0.150632849,NO,0,,,0,,,0.229166667,Web LITE,Web Lite,COPPER,C300MPDT-NODE13379431,,TRIPLE_PLAY,"['BB SLT BroadBand Service', 'SLT Voice Service', 'AB Copper Access Bearer']","['BB', 'Voice', 'Other']",,,,,1,0.01,0,,0.1,0,0.1,0.1,0.1,0,
06244a6ebbee2e3905aba39475b9d02b,0.058370945,NO,0.093553768,NO,0.042067308,NO,0.043857928,NO,0,,,0,,,0.372947913,Broadband Experience Package,Broadband Experience Package,COPPER,MSAG5200BG-NODE431391,M,TRIPLE_PLAY,"['AB Copper Access Bearer', 'SLT PeoTV Service', 'SLT Voice Service', 'BB SLT BroadBand Service']","['Other', 'PeoTV', 'Voice', 'BB']",,,,,1,0.01,0,,0.2,0.45,0.1,0.3,0.4,0,
22b0834e2718881d70660c1e1201895a,0.158073325,NO,0.062033948,NO,0.26768544,NO,0.20005887,NO,0,,,0,,,0.0625,Web Family Plus,Web Family Plus,COPPER,MSAG5200-ISLIDH-KGW-NODE6194491,M,DOUBLE_PLAY_BV,"['SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['Voice', 'Other', 'BB']",,['Meet Lite'],[],SINGLE_PLAY -> DOUBLE_PLAY_BV,1,0.01,40,,0.3,0.2,0.1,0.3,0.35,0,
c310c8a2a64c63c047e5c05c546aa57d,0.132260597,NO,0.141532575,NO,0.199004121,NO,0.255494505,NO,0.025166667,NO,"['Etisalat/UAE Incoming II', 'Orange/France Incoming II', 'DU/UAE Incoming II', 'GTS Incoming II']",0,,,0.258680556,Web Family Plus,FTTH Web Family Plus,FTTH,MSAG5200-ISLPRN-NODE427901,,TRIPLE_PLAY,"['AB WireLess Access', 'AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service']","['Other', 'Other', 'Voice', 'BB']",['AB Fiber Access Bearer'],"['AB Additional Distance', 'BB Detailed Reports ', 'BB Report Subscription Charge']",['Megaline'],,23,0.031473534,14,,0.1,0,0.1,0.1,0.1,0.35,
cd2432d9c6aeac0b0c9a18feaeff4f31,0.037913723,NO,0.024038462,NO,0.036057692,NO,0.027423469,NO,0,,,0,,,0.364583333,Entree,Entree,COPPER,MSAG5200-ISLPC-AGT-NODE480031,F,TRIPLE_PLAY,"['SLT Voice Service', 'SLT PeoTV Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['Voice', 'PeoTV', 'Other', 'BB']",,['Basic1 TeleLife'],[],,1,0.01,0,YES,0.8,0.3,0.2,0.2,0.2,0,
06b0e86e8d218a11ddf948ae6201f260,0.095172684,NO,0.077658948,NO,0.035885989,NO,0.020457221,NO,0.01,NO,['PCCW Incoming  II'],0,,,0.258680556,Web LITE,Web Lite,COPPER,C300MNW-MEE-NODE18887751,M,TRIPLE_PLAY,"['BB SLT BroadBand Service', 'SLT Voice Service', 'SLT PeoTV Service', 'AB Copper Access Bearer']","['BB', 'Voice', 'PeoTV', 'Other']",,"['Plus1 TeleLife', 'Basic1 TeleLife']",['Megaline'],,1,0.01,0,YES,0.8,0.45,0.1,0.3,0.2,0.1,
2f70d049d403d3ad776fa57a630d400c,0.054053833,NO,0.053620487,NO,0.048248626,NO,0.034095369,NO,0,,,0,,,0.168402778,Web LITE,Web Lite,COPPER,UA5000(IPMB)SL-NODE385341,M,TRIPLE_PLAY,"['AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service', 'SLT PeoTV Service']","['Other', 'Voice', 'BB', 'PeoTV']",,,,,0,0,0,,0.3,0.2,0,0.1,0.1,0,
18f6a17d27de55f7b8c9e0bddab9404f,0.006810897,NO,0.008413462,NO,0.003949176,NO,0.007751177,NO,0.131166667,YES,"['HGC/HK Incoming II', 'DU/UAE Incoming II', 'Orange/France Incoming II', 'Telstra/Australia Incoming II', 'PTCL/Pakistan Incoming II']",0.197115385,YES,['United Arab Emirates  - Mobile'],0.020833333,Web LITE,Web Lite,COPPER,UA5000(IPMB)SL-NODE385341,F,TRIPLE_PLAY,"['SLT PeoTV Service', 'SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['PeoTV', 'Voice', 'Other', 'BB']",,"['Basic1 TeleLife', 'Hotline Time Delayed']",[],TRIPLE_PLAY -> DOUBLE_PLAY_PV,1,0.01,0,YES,0.8,0.2,0.1,0.2,0.4,1.35,
01cbc9b050fa000d1de651103cd30fc3,0.212544152,NO,0.140330651,NO,0.033997253,NO,0.066939757,NO,0,,,0,,,0.069444444,Web Family Plus,Web Family Plus,COPPER,MA5603TAD-SRV-NODE10224991,F,DOUBLE_PLAY_BV,"['BB SLT BroadBand Service', 'SLT Voice Service', 'AB Copper Access Bearer']","['BB', 'Voice', 'Other']",,"['Video on Demand', 'Meet Lite']",[],,1,0.01,0,,0.3,0.2,0.1,0.3,0.35,0,YES
ab5f9186fefae73c572cf322d5f48d8d,0.081828885,NO,0.013221154,NO,0.133928571,NO,0.097404827,NO,0.100833333,YES,"['Platinum Incoming II', 'Maxis/ MY Incoming II', 'Optus/AU Incoming II', 'Telstra/Australia Incoming II', 'Orange/France Incoming II', 'Singtel/ SP Incoming II', 'STC/Saudi Arabia Incoming II']",0,,,0.144097222,Web PAL,Web Pal,COPPER,MSAG5200BG-NODE431391,M,TRIPLE_PLAY,"['AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service']","['Other', 'Voice', 'BB']",,['Video on Demand'],[],TRIPLE_PLAY -> DOUBLE_PLAY_BV,1,0.01,0,,0.3,0.2,0.1,0.1,0.1,0.85,
9add9ec21eb9eefff97069a904cd9bd4,0.001201923,NO,0.110354885,,0.004120879,NO,0.103510056,,0.128833333,YES,"['Orange/France Incoming II', 'Telstra/Australia Incoming II', 'STC/Saudi Arabia Incoming II', 'Lycatel Incoming II']",0,,,0.372947913,Web Family Xtra,FTTH Web Family Xtra,FTTH,MSAG5200-ISLMV-GDM-NODE482491,M,TRIPLE_PLAY,"['SLT PeoTV Service', 'BB SLT BroadBand Service', 'SLT Voice Service', 'AB Copper Access Bearer']","['PeoTV', 'BB', 'Voice', 'Other']",['AB Fiber Access Bearer'],"['BB Detailed Reports ', 'BB Report Subscription Charge']",['Megaline'],,7,0.008583691,6,,0.3,0.2,0.1,0.1,0.1,0.85,
72308329e159eba3d54bbcff04af13af,0.027783229,NO,0.013589089,NO,0.021806319,NO,0.016630691,NO,0.07,NO,"['Maxis/ MY Incoming II', 'Orange/France Incoming II', 'Telstra/Australia Incoming II', 'STC/Saudi Arabia Incoming II']",0,,,0.372947913,Web Family Xtra,FTTH Web Family Xtra,FTTH,MSAG5200-ISLMV-GDM-NODE482491,M,TRIPLE_PLAY,"['AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service']","['Other', 'Voice', 'BB']",['AB Fiber Access Bearer'],"['BB Detailed Reports ', 'BB Report Subscription Charge', 'Meet Max', 'Meet Lite']",['Megaline'],,14,0.018597997,6,,0.3,0.2,0.3,0.5,0.6,0.85,
b32630170cef8463c8f6f7f5525a2d80,0.16162186,NO,0.032819859,NO,0.03331044,NO,0.027791405,NO,0.016666667,NO,"['Etisalat/UAE Incoming II', 'Orange/France Incoming II', 'Telstra/Australia Incoming II', 'DU/UAE Incoming II']",0,,,0.267361111,z Sales End_SLT Staff Home,z Sales End_SLT Staff Home,COPPER,MSAG5200-ISLBZ-NODE435881,M,TRIPLE_PLAY,"['SLT Voice Service', 'SLT PeoTV Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['Voice', 'PeoTV', 'Other', 'BB']",,,,,1,0.01,0,,0.3,0.45,0.1,0.3,0.2,0.6,
e134fcd819d2ea121daa8905f04354dc,0.002771782,NO,0.003605769,NO,0.102325026,,0.005543564,NO,0,,,0,,,0.291666667,Web PAL,Web Pal,COPPER,C300MHT-NE-NODE8152461,M,TRIPLE_PLAY,"['AB Megaline', 'BB SLT BroadBand Service', 'SLT Voice Service', 'SLT PeoTV Service', 'AB Copper Access Bearer']","['Other', 'BB', 'Voice', 'PeoTV', 'Other']",,,,,0,0,0,,0.3,0.2,0,0.1,0.1,0,
bdf5bb04f1a8ac301c95bcd1abd8a8c4,0.163526949,NO,0.054454474,NO,0.019574176,NO,0.037848312,NO,0.213833333,YES,['Ooredoo/Qatar incoming II'],0.048076923,NO,['Qatar - Mobile'],0.708333333,Web PAL,Web Pal,COPPER,MSAG5200PH-AKG-NODE431631,M,TRIPLE_PLAY,"['SLT PeoTV Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['PeoTV', 'Other', 'BB']",,,,,1,0.01,0,,0.3,0.3,0.4,0.4,0.4,0.6,
8894fe0208a0251fb645b953cdec93fc,0.232707025,NO,0.358982535,NO,0.09375,NO,0.128213305,NO,0.01,NO,"['Maxis/ MY Incoming II', 'Orange/France Incoming II', 'DU/UAE Incoming II']",0.019230769,NO,['Austria - Mobile'],0.661458333,Web Family Plus,Web Family Plus,COPPER,MSAG5200-ISLMB-PSL-NODE482261,,TRIPLE_PLAY,"['BB SLT BroadBand Service', 'AB Megaline Startup', 'AB Copper Access Bearer', 'SLT Voice Service', 'AB Megaline']","['BB', 'Other', 'Other', 'Voice', 'Other']",,,,,12,0.015736767,0,,0.1,0.1,0.4,0.4,0.4,0.35,
75eae65cee3275e4236a43f3eb504cea,0.025551086,NO,0.015992936,NO,0.051167582,NO,0.086047881,NO,0,,,0,,,0.805555556,Web Family Plus,Web Family Plus,COPPER,MSAG5200-ISLMT-AVR-NODE467161,M,TRIPLE_PLAY,"['AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service']","['Other', 'Voice', 'BB']",,,,,0,0,0,,0.3,0.3,0.3,0.3,0.3,0,
359a862592b3ab0e0f809d4a34ee80cf,0.029467556,NO,0.008413462,NO,0.014938187,NO,0.002575549,NO,0.0025,NO,['PTCL/Pakistan Incoming II'],0,,,0.75,Web PAL,Web Pal,COPPER,C300MNW-MEE-NODE18887751,M,TRIPLE_PLAY,"['SLT PeoTV Service', 'BB SLT BroadBand Service', 'SLT Voice Service']","['PeoTV', 'BB', 'Voice']",,['Plus1 TeleLife'],[],,1,0.01,0,YES,0.8,0.55,0.4,0.6,0.5,0.35,
7f9f01c5867b45a9652519fbcce1956a,0.030702185,NO,0.019230769,NO,0.090144231,NO,0.096472724,NO,0,,,0,,,0.100694444,Web LITE,Web Lite,COPPER,MSAG5200PH-AKG-NODE431631,M,TRIPLE_PLAY,"['SLT PeoTV Service', 'SLT Voice Service', 'BB SLT BroadBand Service', 'AB Copper Access Bearer']","['PeoTV', 'Voice', 'BB', 'Other']",,,,,1,0.01,0,,0,0.2,0.1,0.2,0.4,0,
1c18c7d5d2cfc8f81c1ad63958bb5e18,0.026180665,NO,0.015992936,NO,0.010645604,NO,0.024921507,NO,0.071666667,NO,"['TATA/Canada Incoming II', 'KT/Korea Incoming II', 'Optus/AU Incoming II', 'Orange/France Incoming II', 'Telstra/Australia Incoming II', 'Singtel/ SP Incoming II', 'BICS/Belgium Incoming II', 'STC/Saudi Arabia Incoming II']",0.032051282,NO,['Australia - Mobile'],0.647569444,Web Starter,Web Starter,COPPER,MSAG5200-ISLPC-AGT-NODE480031,M,TRIPLE_PLAY,"['SLT Voice Service', 'SLT PeoTV Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['Voice', 'PeoTV', 'Other', 'BB']",,,,,1,0.01,5,,0,0.3,0.2,0.2,0.4,1.6,
23741a69b17a577596aee375524a32ba,0.079474097,NO,0.249607535,NO,0.066964286,NO,0.058207418,NO,0,,,0,,,0.372947913,Web LITE,Web Lite,COPPER,MSAG5200-ISLPC-AGT-NODE480031,M,TRIPLE_PLAY,"['SLT PeoTV Service', 'SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['PeoTV', 'Voice', 'Other', 'BB']",,,,TRIPLE_PLAY -> DOUBLE_PLAY_PV,1,0.01,0,,0.3,0.2,0.1,0.1,0.1,0,
59322724d5029e5667d19ae164cdc16d,0.206011251,NO,0.285125589,NO,0.200892857,NO,0.122424451,NO,0.009166667,NO,"['TM/ Malaysia Incoming II', 'Orange/France Incoming II', 'Telstra/Australia Incoming II', 'STC/Saudi Arabia Incoming II']",0,,,0.372947913,Web Champ,Web Champ,COPPER,MSAG5200-ISLND-PHG-NODE500241,,DOUBLE_PLAY_PV,"['SLT PeoTV Service', 'AB WireLess Access', 'AB Copper Access Bearer', 'BB SLT BroadBand Service', 'SLT Voice Service']","['PeoTV', 'Other', 'Other', 'BB', 'Voice']",['AB Fiber Access Bearer'],"['BB Detailed Reports ', 'BB Report Subscription Charge']",['Megaline'],SINGLE_PLAY -> DOUBLE_PLAY_PV,143,0.203147353,468,,0.1,0,0.1,0.1,0.1,0.85,
fa95530de16352263b6001d022501338,0.218333006,NO,0.102065345,NO,0.151785714,NO,0.098459576,NO,0.408166667,YES,"['DU/UAE Incoming II', 'Orange/France Incoming II', 'Telstra/Australia Incoming II', 'Optus/AU Incoming II', 'GTS Incoming II', 'Singtel/ SP Incoming II', 'STC/Saudi Arabia Incoming II']",0,,,0.185763889,Any Joy,Any Joy,LTE,C300MIDH-IDJ-NODE11065541,M,TRIPLE_PLAY,"['AB Copper Access Bearer', 'SLT PeoTV Service', 'SLT Voice Service', 'BB SLT BroadBand Service']","['Other', 'PeoTV', 'Voice', 'BB']",,['Meet Lite'],[],,1,0.01,0,,0.4,0.2,0.1,0.4,0.45,0.85,
