PRODUCT_LABEL.hash,CUSTOMER_REF.hash,ACCOUNT_NUM.hash,PRODUCT_SEQ,START_DAT,END_DAT,PRODUCT_ID,PRODUCT_NAME,EFFECTIVE_DTM,PRODUCT_STATUS
2bc9d69ac02f377d66f4204a3754a8df,e26ede136ccdcdb87aed207ef38a9214,0ebac55a0548b5a655b64dbcb3805cf9,33,2018-Aug-01 00:00:00,2019-Aug-06 00:00:00,2167,V_Abbreviated Dialing,2019-Aug-06 13:58:00,TX
ded9f9d1107d0f442ad8a8acf626cba2,5d4c813f70c299cda2ca01b0ebf19f91,15122086b5dff783c626d6d102b4182b,58,2018-Aug-01 00:00:00,2020-Mar-20 00:00:00,1570,V_IDD,2020-Mar-20 10:33:00,TX
ded9f9d1107d0f442ad8a8acf626cba2,5d4c813f70c299cda2ca01b0ebf19f91,15122086b5dff783c626d6d102b4182b,59,2018-Aug-01 00:00:00,2020-Mar-20 00:00:00,2123,V_DQ Contact Details,2020-Mar-20 10:33:00,TX
ded9f9d1107d0f442ad8a8acf626cba2,5d4c813f70c299cda2ca01b0ebf19f91,15122086b5dff783c626d6d102b4182b,60,2018-Aug-01 00:00:00,2020-Mar-20 00:00:00,2050,AB_Citylink Loyalty Rewards,2020-Mar-20 10:34:00,TX
ded9f9d1107d0f442ad8a8acf626cba2,5d4c813f70c299cda2ca01b0ebf19f91,15122086b5dff783c626d6d102b4182b,61,2018-Aug-01 00:00:00,2020-Mar-20 00:00:00,1547,V_Incoming Call Memory,2020-Mar-20 10:33:00,TX
ded9f9d1107d0f442ad8a8acf626cba2,5d4c813f70c299cda2ca01b0ebf19f91,15122086b5dff783c626d6d102b4182b,62,2018-Aug-01 00:00:00,2020-Mar-20 00:00:00,1542,V_Call Forwarding Offline,2020-Mar-20 10:33:00,TX
ded9f9d1107d0f442ad8a8acf626cba2,5d4c813f70c299cda2ca01b0ebf19f91,15122086b5dff783c626d6d102b4182b,63,2018-Aug-01 00:00:00,2020-Mar-20 00:00:00,1543,V_Call holding,2020-Mar-20 10:33:00,TX
b9a34fd119389238121fcf25c8a4eff5,b9906d81f09a6c971065a749347e4aeb,6c45bbc1ef4c3220131c979f33af5835,39,2018-Aug-01 00:00:00,2019-Feb-27 00:00:00,2042,AB_Megaline,2019-Feb-27 14:17:11,TX
ded9f9d1107d0f442ad8a8acf626cba2,5d4c813f70c299cda2ca01b0ebf19f91,15122086b5dff783c626d6d102b4182b,64,2018-Aug-01 00:00:00,2020-Mar-20 00:00:00,1545,V_Call Transfer Three way,2020-Mar-20 10:33:00,TX
ded9f9d1107d0f442ad8a8acf626cba2,5d4c813f70c299cda2ca01b0ebf19f91,15122086b5dff783c626d6d102b4182b,65,2018-Aug-01 00:00:00,2020-Mar-20 00:00:00,1541,V_Call Forwarding by time,2020-Mar-20 10:33:00,TX
b9a34fd119389238121fcf25c8a4eff5,b9906d81f09a6c971065a749347e4aeb,6c45bbc1ef4c3220131c979f33af5835,41,2018-Aug-01 00:00:00,2019-Feb-27 00:00:00,2086,V_SLT CLI,2019-Feb-27 13:50:00,TX
ded9f9d1107d0f442ad8a8acf626cba2,5d4c813f70c299cda2ca01b0ebf19f91,15122086b5dff783c626d6d102b4182b,66,2018-Aug-01 00:00:00,2020-Mar-20 00:00:00,1546,V_CLI presentation in call waiting,2020-Mar-20 10:33:00,TX
ded9f9d1107d0f442ad8a8acf626cba2,5d4c813f70c299cda2ca01b0ebf19f91,15122086b5dff783c626d6d102b4182b,67,2018-Aug-01 00:00:00,2020-Mar-20 00:00:00,1540,V_Call back on busy,2020-Mar-20 10:33:00,TX
b9a34fd119389238121fcf25c8a4eff5,b9906d81f09a6c971065a749347e4aeb,6c45bbc1ef4c3220131c979f33af5835,43,2018-Aug-01 00:00:00,2019-Feb-27 00:00:00,2044,AB_Megaline Startup,2019-Feb-27 14:17:11,TX
ded9f9d1107d0f442ad8a8acf626cba2,5d4c813f70c299cda2ca01b0ebf19f91,15122086b5dff783c626d6d102b4182b,68,2018-Aug-01 00:00:00,2020-Mar-20 00:00:00,1532,V_Anonymous call barring,2020-Mar-20 10:33:00,TX
ded9f9d1107d0f442ad8a8acf626cba2,5d4c813f70c299cda2ca01b0ebf19f91,15122086b5dff783c626d6d102b4182b,69,2018-Aug-01 00:00:00,2020-Mar-20 00:00:00,1548,V_Incoming Call Transfer,2020-Mar-20 10:33:00,TX
b9a34fd119389238121fcf25c8a4eff5,b9906d81f09a6c971065a749347e4aeb,6c45bbc1ef4c3220131c979f33af5835,44,2018-Aug-01 00:00:00,2019-Feb-27 00:00:00,1570,V_IDD,2019-Feb-27 13:50:00,TX
ded9f9d1107d0f442ad8a8acf626cba2,5d4c813f70c299cda2ca01b0ebf19f91,15122086b5dff783c626d6d102b4182b,70,2018-Aug-01 00:00:00,2020-Mar-20 00:00:00,1544,V_Call park,2020-Mar-20 10:33:00,TX
b9a34fd119389238121fcf25c8a4eff5,b9906d81f09a6c971065a749347e4aeb,6c45bbc1ef4c3220131c979f33af5835,45,2018-Aug-01 00:00:00,2019-Feb-27 00:00:00,2048,AB_Relocation,2019-Feb-27 14:17:11,TX
ded9f9d1107d0f442ad8a8acf626cba2,5d4c813f70c299cda2ca01b0ebf19f91,15122086b5dff783c626d6d102b4182b,71,2018-Aug-01 00:00:00,2020-Mar-20 00:00:00,1549,V_Outgoing Call Memory,2020-Mar-20 10:33:00,TX
da910d15d0505e1a23fc00f75c186553,c1e474bc8868849e03865602e25b1705,3e3066c57fdadc381bb9e0e603b5b411,86,2018-Oct-29 00:00:00,2019-Jun-18 00:00:00,2174,V_Hotline-Immediate,2019-Jun-18 13:13:00,TX
2e0dd8e7f9f4af53287b0571ef828dfc,141a6cb20aa1218c47ab84ef15ad4e49,6252d9d17fc107c8951cbaf14259c773,76,2018-Aug-01 00:00:00,2019-Jun-17 00:00:00,2042,AB_Megaline,2019-Jun-17 10:40:47,TX
da910d15d0505e1a23fc00f75c186553,c1e474bc8868849e03865602e25b1705,3e3066c57fdadc381bb9e0e603b5b411,80,2018-Oct-29 00:00:00,2019-Jun-18 00:00:00,2172,V_Call Waiting,2019-Jun-18 13:13:00,TX
2e0dd8e7f9f4af53287b0571ef828dfc,141a6cb20aa1218c47ab84ef15ad4e49,6252d9d17fc107c8951cbaf14259c773,80,2018-Aug-01 00:00:00,2019-Jun-06 00:00:00,1570,V_IDD,2019-Jun-06 16:22:00,TX
da910d15d0505e1a23fc00f75c186553,c1e474bc8868849e03865602e25b1705,3e3066c57fdadc381bb9e0e603b5b411,82,2018-Oct-29 00:00:00,2019-Jun-18 00:00:00,2169,V_Call Forwarding-Immediate,2019-Jun-18 13:13:00,TX
da910d15d0505e1a23fc00f75c186553,c1e474bc8868849e03865602e25b1705,3e3066c57fdadc381bb9e0e603b5b411,83,2018-Oct-29 00:00:00,2019-Jun-18 00:00:00,2170,V_Call Forwarding-On Busy,2019-Jun-18 13:13:00,TX
2e0dd8e7f9f4af53287b0571ef828dfc,141a6cb20aa1218c47ab84ef15ad4e49,6252d9d17fc107c8951cbaf14259c773,78,2018-Aug-01 00:00:00,2019-Jun-06 00:00:00,2086,V_SLT CLI,2019-Jun-06 16:22:00,TX
da910d15d0505e1a23fc00f75c186553,c1e474bc8868849e03865602e25b1705,3e3066c57fdadc381bb9e0e603b5b411,76,2018-Aug-01 00:00:00,2019-Jun-18 00:00:00,2176,V_Absentee service,2019-Jun-18 13:13:00,TX
2e0dd8e7f9f4af53287b0571ef828dfc,141a6cb20aa1218c47ab84ef15ad4e49,6252d9d17fc107c8951cbaf14259c773,79,2018-Aug-01 00:00:00,2019-Jun-06 00:00:00,2123,V_DQ Contact Details,2019-Jun-06 16:22:00,TX
da910d15d0505e1a23fc00f75c186553,c1e474bc8868849e03865602e25b1705,3e3066c57fdadc381bb9e0e603b5b411,77,2018-Aug-01 00:00:00,2019-Jun-18 00:00:00,2167,V_Abbreviated Dialing,2019-Jun-18 13:13:00,TX
da910d15d0505e1a23fc00f75c186553,c1e474bc8868849e03865602e25b1705,3e3066c57fdadc381bb9e0e603b5b411,78,2018-Aug-01 00:00:00,2019-Jun-18 00:00:00,2078,V_Call Transfer Three way,2019-Jun-18 13:13:00,TX
82005d51f808617b4c41c9de08233343,dcd2f80daa0b3d9f09eecd7657921048,729e0a0a75015a8908d0989386f4454e,1217,2018-Aug-01 00:00:00,2020-Mar-10 00:00:00,1529,V_SLT Voice Service,2019-Apr-05 21:28:08,OK
66d27658a66d208990a71c86a5994303,45636ddd123db631d63e246c5d004400,02059e815d999bda708149ae263946d3,7020,2019-Apr-17 00:00:00,2020-Jul-13 00:00:00,2079,V_Call holding,2020-Jul-13 08:40:00,TX
6d219e6c2e086d6959f4d90cad121009,ebd74330fc980cc9a5f9b06cd275eaca,7aa8c0a144b14c0d37d9b50e420c4773,56,2018-Aug-01 00:00:00,2020-Feb-05 00:00:00,1564,V_Outgoing Call Memory,2020-Feb-05 18:21:00,TX
a44974698d264c4c574c380475296427,26bdf8308b059fd7d3b19c67b4b0fb5f,f66ee4c70cff500b9b5a420f02633d8a,39,2018-Aug-01 00:00:00,2020-Mar-12 00:00:00,2170,V_Call Forwarding-On Busy,2020-Mar-12 13:04:00,TX
1a67bea22bd4ad301694e0eaf7706ce8,3100dc8fd8c4fd8e704cad783cdfb88e,32e55deb720baed33e5f03a2edae6039,33,2018-Aug-01 00:00:00,2019-Sep-04 00:00:00,2176,V_Absentee service,2019-Sep-04 14:18:00,TX
e8c6b0301c38b32f026b856c30f74d71,2b10863c40a3ad9b7909329d9de04f54,0fe2e3b19fef0e99885d5f62cc37c22d,51,2018-Aug-01 00:00:00,2020-Feb-10 00:00:00,1607,E_Video on Demand,2020-Feb-10 10:12:00,TX
a44974698d264c4c574c380475296427,26bdf8308b059fd7d3b19c67b4b0fb5f,f66ee4c70cff500b9b5a420f02633d8a,40,2018-Aug-01 00:00:00,2020-Mar-12 00:00:00,2171,V_Call Forwarding-No Answer,2020-Mar-12 13:04:00,TX
66d27658a66d208990a71c86a5994303,45636ddd123db631d63e246c5d004400,02059e815d999bda708149ae263946d3,7021,2019-Apr-17 00:00:00,2020-Jul-13 00:00:00,2081,V_Call Forwarding by time,2020-Jul-13 08:40:00,TX
6d219e6c2e086d6959f4d90cad121009,ebd74330fc980cc9a5f9b06cd275eaca,7aa8c0a144b14c0d37d9b50e420c4773,57,2018-Aug-01 00:00:00,2020-Feb-05 00:00:00,1569,V_Selective call waiting,2020-Feb-05 18:21:00,TX
1a67bea22bd4ad301694e0eaf7706ce8,3100dc8fd8c4fd8e704cad783cdfb88e,32e55deb720baed33e5f03a2edae6039,34,2018-Aug-01 00:00:00,2019-Sep-04 00:00:00,2167,V_Abbreviated Dialing,2019-Sep-04 14:18:00,TX
1a8c9f463b803278171c9e0fdeb30ba3,35e2056232948c393d7aae15463e54f7,9f2c1243a9d9f38fef7956939dab1f15,30,2018-Aug-01 00:00:00,2020-Jan-08 00:00:00,2078,V_Call Transfer Three way,2020-Jan-08 16:46:00,TX
a44974698d264c4c574c380475296427,26bdf8308b059fd7d3b19c67b4b0fb5f,f66ee4c70cff500b9b5a420f02633d8a,45,2020-Jun-01 00:00:00,,2388,AB_Service Vacation,2020-Jun-01 11:40:38,OK
66d27658a66d208990a71c86a5994303,45636ddd123db631d63e246c5d004400,02059e815d999bda708149ae263946d3,7022,2019-Apr-17 00:00:00,2020-Jul-13 00:00:00,2082,V_Incoming Call Memory,2020-Jul-13 08:40:00,TX
6d219e6c2e086d6959f4d90cad121009,ebd74330fc980cc9a5f9b06cd275eaca,7aa8c0a144b14c0d37d9b50e420c4773,58,2018-Aug-01 00:00:00,2020-Feb-05 00:00:00,1558,V_Caller name sending,2020-Feb-05 18:21:00,TX
70d272d98fce8d869d1f855ee38f8fb3,6981318df936c99eb3771ba5acb3ea4d,18f6a17d27de55f7b8c9e0bddab9404f,41,2018-Aug-01 00:00:00,2020-Jul-02 00:00:00,2078,V_Call Transfer Three way,2020-Jul-02 13:04:00,TX
1a8c9f463b803278171c9e0fdeb30ba3,35e2056232948c393d7aae15463e54f7,9f2c1243a9d9f38fef7956939dab1f15,28,2018-Aug-01 00:00:00,2020-Jan-08 00:00:00,2176,V_Absentee service,2020-Jan-08 16:46:00,TX
1a67bea22bd4ad301694e0eaf7706ce8,3100dc8fd8c4fd8e704cad783cdfb88e,32e55deb720baed33e5f03a2edae6039,35,2018-Aug-01 00:00:00,2019-Sep-04 00:00:00,2078,V_Call Transfer Three way,2019-Sep-04 14:18:00,TX
66d27658a66d208990a71c86a5994303,45636ddd123db631d63e246c5d004400,02059e815d999bda708149ae263946d3,7023,2019-Apr-17 00:00:00,2020-Jul-13 00:00:00,2083,V_Outgoing Call Memory,2020-Jul-13 08:40:00,TX
6d219e6c2e086d6959f4d90cad121009,ebd74330fc980cc9a5f9b06cd275eaca,7aa8c0a144b14c0d37d9b50e420c4773,59,2018-Aug-01 00:00:00,2020-Feb-05 00:00:00,1551,V_Call Forwarding by time,2020-Feb-05 18:21:00,TX
70d272d98fce8d869d1f855ee38f8fb3,6981318df936c99eb3771ba5acb3ea4d,18f6a17d27de55f7b8c9e0bddab9404f,39,2018-Aug-01 00:00:00,2020-Jul-02 00:00:00,2176,V_Absentee service,2020-Jul-02 13:04:00,TX
1a8c9f463b803278171c9e0fdeb30ba3,35e2056232948c393d7aae15463e54f7,9f2c1243a9d9f38fef7956939dab1f15,29,2018-Aug-01 00:00:00,2020-Jan-08 00:00:00,2167,V_Abbreviated Dialing,2020-Jan-08 16:46:00,TX
66d27658a66d208990a71c86a5994303,45636ddd123db631d63e246c5d004400,02059e815d999bda708149ae263946d3,7024,2019-Apr-17 00:00:00,2020-Jul-13 00:00:00,2169,V_Call Forwarding-Immediate,2020-Jul-13 08:40:00,TX
6d219e6c2e086d6959f4d90cad121009,ebd74330fc980cc9a5f9b06cd275eaca,7aa8c0a144b14c0d37d9b50e420c4773,60,2018-Aug-01 00:00:00,2020-Feb-05 00:00:00,1550,V_Call back on busy,2020-Feb-05 18:21:00,TX
70d272d98fce8d869d1f855ee38f8fb3,6981318df936c99eb3771ba5acb3ea4d,18f6a17d27de55f7b8c9e0bddab9404f,40,2018-Aug-01 00:00:00,2020-Jul-02 00:00:00,2167,V_Abbreviated Dialing,2020-Jul-02 13:04:00,TX
1a67bea22bd4ad301694e0eaf7706ce8,3100dc8fd8c4fd8e704cad783cdfb88e,32e55deb720baed33e5f03a2edae6039,36,2018-Aug-01 00:00:00,2019-Sep-04 00:00:00,2168,V_Call Forwarding,2019-Sep-04 14:18:00,TX
1a8c9f463b803278171c9e0fdeb30ba3,35e2056232948c393d7aae15463e54f7,9f2c1243a9d9f38fef7956939dab1f15,31,2018-Aug-01 00:00:00,2020-Jan-08 00:00:00,2168,V_Call Forwarding,2020-Jan-08 16:46:00,TX
70d272d98fce8d869d1f855ee38f8fb3,6981318df936c99eb3771ba5acb3ea4d,18f6a17d27de55f7b8c9e0bddab9404f,42,2018-Aug-01 00:00:00,2020-Jul-02 00:00:00,2168,V_Call Forwarding,2020-Jul-02 13:04:00,TX
66d27658a66d208990a71c86a5994303,45636ddd123db631d63e246c5d004400,02059e815d999bda708149ae263946d3,7025,2019-Apr-17 00:00:00,2020-Jul-13 00:00:00,2170,V_Call Forwarding-On Busy,2020-Jul-13 08:40:00,TX
6d219e6c2e086d6959f4d90cad121009,ebd74330fc980cc9a5f9b06cd275eaca,7aa8c0a144b14c0d37d9b50e420c4773,61,2018-Aug-01 00:00:00,2020-Feb-05 00:00:00,1562,V_Incoming Call Memory,2020-Feb-05 18:21:00,TX
70d272d98fce8d869d1f855ee38f8fb3,6981318df936c99eb3771ba5acb3ea4d,18f6a17d27de55f7b8c9e0bddab9404f,43,2018-Aug-01 00:00:00,2020-Jul-02 00:00:00,2172,V_Call Waiting,2020-Jul-02 13:04:00,TX
1a8c9f463b803278171c9e0fdeb30ba3,35e2056232948c393d7aae15463e54f7,9f2c1243a9d9f38fef7956939dab1f15,32,2018-Aug-01 00:00:00,2020-Jan-08 00:00:00,2172,V_Call Waiting,2020-Jan-08 16:46:00,TX
c7e2c1483f3a48a5b12f3725248827e3,f9eff24f49e1cfc449aa50fd0f741512,e6355ce1a74ee1456238e3cdbd419aa6,62,2018-Jun-18 00:00:00,2020-Jan-31 00:00:00,1534,V_Anonymous call barring,2020-Jan-31 12:35:00,TX
da910d15d0505e1a23fc00f75c186553,c1e474bc8868849e03865602e25b1705,3e3066c57fdadc381bb9e0e603b5b411,79,2018-Aug-01 00:00:00,2019-Jun-18 00:00:00,2168,V_Call Forwarding,2019-Jun-18 13:13:00,TX
82005d51f808617b4c41c9de08233343,dcd2f80daa0b3d9f09eecd7657921048,729e0a0a75015a8908d0989386f4454e,1298,2018-Aug-01 00:00:00,2020-Mar-10 00:00:00,2123,V_DQ Contact Details,2019-Apr-05 21:28:08,OK
da910d15d0505e1a23fc00f75c186553,c1e474bc8868849e03865602e25b1705,3e3066c57fdadc381bb9e0e603b5b411,81,2018-Aug-01 00:00:00,2019-Jun-18 00:00:00,2173,V_Hotline Service,2019-Jun-18 13:13:00,TX
8fde1ed57277881e8ca0cc7998187227,360eaffffe2df499955276cef85f3813,558594e1ae9f42f27b544e28bfce255d,32,2018-Aug-01 00:00:00,2019-Jun-21 00:00:00,2169,V_Call Forwarding-Immediate,2019-Jun-21 16:50:00,TX
da910d15d0505e1a23fc00f75c186553,c1e474bc8868849e03865602e25b1705,3e3066c57fdadc381bb9e0e603b5b411,84,2018-Aug-01 00:00:00,2019-Jun-18 00:00:00,2171,V_Call Forwarding-No Answer,2019-Jun-18 13:13:00,TX
82005d51f808617b4c41c9de08233343,dcd2f80daa0b3d9f09eecd7657921048,729e0a0a75015a8908d0989386f4454e,1298,2018-Aug-01 00:00:00,2020-Mar-10 00:00:00,2123,V_DQ Contact Details,2020-Mar-10 09:43:00,TX
da910d15d0505e1a23fc00f75c186553,c1e474bc8868849e03865602e25b1705,3e3066c57fdadc381bb9e0e603b5b411,85,2018-Aug-01 00:00:00,2019-Jun-18 00:00:00,2175,V_Hotline-Time Delayed,2019-Jun-18 13:13:00,TX
3a5f36ab0b3c5a4d94aa69789ce0f34d,45636ddd123db631d63e246c5d004400,02059e815d999bda708149ae263946d3,5381,2018-Aug-01 00:00:00,2020-Jul-18 00:00:00,2167,V_Abbreviated Dialing,2020-Jul-18 12:32:00,TX
efd5ee8486b9ac647061477a2cb7802e,c22f024ae2a0539bc8ac3b1ca31bf91b,85bcf592f274f3664faad25ed1c75381,32,2018-Aug-01 00:00:00,2019-May-24 00:00:00,2048,AB_Relocation,2019-May-24 12:29:29,TX
aa82191ebdf5983a132c61e9150087d0,e929b0c9eee7ecf92094de1e23f421b7,78737a32cb0da26ab8ba4b17bfd890e3,39,2019-Mar-20 00:00:00,2019-Dec-04 00:00:00,1606,E_TSTV,2019-Dec-04 13:57:00,TX
8fde1ed57277881e8ca0cc7998187227,360eaffffe2df499955276cef85f3813,558594e1ae9f42f27b544e28bfce255d,33,2018-Aug-01 00:00:00,2019-Jun-21 00:00:00,2170,V_Call Forwarding-On Busy,2019-Jun-21 16:50:00,TX
59843483e80c505d2b8cee4f5ac6aecf,f9c6a3ac8a66682c0742e51a3302f343,4af57fa00ca31102afabc9b2b19966a0,10,2020-Mar-17 00:00:00,2020-Jun-16 00:00:00,2569,V_Installment,2020-Jun-17 00:00:00,TX
aa82191ebdf5983a132c61e9150087d0,e929b0c9eee7ecf92094de1e23f421b7,78737a32cb0da26ab8ba4b17bfd890e3,41,2019-Mar-20 00:00:00,2019-Dec-04 00:00:00,1997,E_PeoTV Initiation,2019-Dec-04 13:57:00,TX
c7e2c1483f3a48a5b12f3725248827e3,f9eff24f49e1cfc449aa50fd0f741512,e6355ce1a74ee1456238e3cdbd419aa6,68,2018-Jun-18 00:00:00,2020-Jan-31 00:00:00,1558,V_Caller name sending,2020-Jan-31 12:35:00,TX
d2ee92adace8fee372a6ae3ad2fef6be,fd33c8a58b2063bfe2761a97952d985a,59be3e8d6f2867672309702b95f2a0c3,61,2018-Aug-01 00:00:00,2019-Aug-09 00:00:00,1548,V_Incoming Call Transfer,2019-Aug-09 10:52:00,TX
29bc8ed1d20d19272780a18be9bb9d54,79a184030a8e4daed82e8857a0240035,e4357555e9b11426271eb1d9bade04b9,83,2020-Aug-02 00:00:00,2020-Aug-16 00:00:00,2076,V_Single VAS Bundle,2020-Aug-16 23:59:59,TX
29bc8ed1d20d19272780a18be9bb9d54,79a184030a8e4daed82e8857a0240035,e4357555e9b11426271eb1d9bade04b9,81,2020-Aug-02 00:00:00,2020-Aug-16 00:00:00,2123,V_DQ Contact Details,2020-Aug-16 23:59:59,TX
daaf007efd87fa34ae726d86f0407580,b253a7f439c0b116285595e24930b034,eb56de90da3b713ba0dd2f853d6962ea,13,2020-Mar-15 00:00:00,2020-Jun-14 00:00:00,2569,V_Installment,2020-Jun-15 00:00:00,TX
3a5f36ab0b3c5a4d94aa69789ce0f34d,45636ddd123db631d63e246c5d004400,02059e815d999bda708149ae263946d3,5365,2018-Aug-01 00:00:00,2020-Jul-18 00:00:00,2176,V_Absentee service,2020-Jul-18 12:32:00,TX
82005d51f808617b4c41c9de08233343,dcd2f80daa0b3d9f09eecd7657921048,729e0a0a75015a8908d0989386f4454e,2125,2020-Mar-06 00:00:00,2020-Mar-10 00:00:00,2094,V_Call Forwarding,2020-Mar-10 09:43:00,TX
91fb26aeed6564980e7e3763308609bf,6e65031486d47db5b1e77f92c114bea0,0575034fff654e702bfef165510f8492,35,2018-Aug-01 00:00:00,2019-Jun-25 00:00:00,2078,V_Call Transfer Three way,2019-Jun-25 14:05:00,TX
91fb26aeed6564980e7e3763308609bf,6e65031486d47db5b1e77f92c114bea0,0575034fff654e702bfef165510f8492,33,2018-Aug-01 00:00:00,2019-Jun-25 00:00:00,2176,V_Absentee service,2019-Jun-25 14:05:00,TX
82005d51f808617b4c41c9de08233343,dcd2f80daa0b3d9f09eecd7657921048,729e0a0a75015a8908d0989386f4454e,2126,2020-Mar-06 00:00:00,2020-Mar-10 00:00:00,2097,V_Call Forwarding - Immediate,2020-Mar-10 09:43:00,TX
91fb26aeed6564980e7e3763308609bf,6e65031486d47db5b1e77f92c114bea0,0575034fff654e702bfef165510f8492,34,2018-Aug-01 00:00:00,2019-Jun-25 00:00:00,2167,V_Abbreviated Dialing,2019-Jun-25 14:05:00,TX
8eaa306168af04285291230927f83f43,67daef14b1eed782b1311845cdd11c01,0ab35e70cb75aaef16d93464a6c33717,63,2020-May-20 00:00:00,2020-Aug-19 00:00:00,2569,V_Installment,2020-Aug-20 00:00:00,TX
1c32fc112531cca2f2a5b13a28f79815,dcd2f80daa0b3d9f09eecd7657921048,729e0a0a75015a8908d0989386f4454e,1211,2018-Aug-01 00:00:00,2020-Mar-10 00:00:00,1529,V_SLT Voice Service,2019-Apr-06 18:20:54,OK
91fb26aeed6564980e7e3763308609bf,6e65031486d47db5b1e77f92c114bea0,0575034fff654e702bfef165510f8492,36,2018-Aug-01 00:00:00,2019-Jun-25 00:00:00,2168,V_Call Forwarding,2019-Jun-25 14:05:00,TX
6be0aed6f0c30723f4cdcf5253be1232,d70c96a8c17d82199e2669b25495290d,bdc48f80b14487645959ffcc905ed293,18,2018-Aug-01 00:00:00,2019-Jun-06 00:00:00,1997,E_PeoTV Initiation,2019-Jun-06 14:08:00,TX
82dec366d337db00245e0e6963195fb6,d87c4575cec820c850b50f563fcef7f8,285fd3fdedeed786815c2e02baad3d84,52,2018-Aug-01 00:00:00,2019-Dec-18 00:00:00,1532,V_Anonymous call barring,2019-Dec-18 14:08:00,TX
d2ee92adace8fee372a6ae3ad2fef6be,fd33c8a58b2063bfe2761a97952d985a,59be3e8d6f2867672309702b95f2a0c3,62,2018-Aug-01 00:00:00,2019-Aug-09 00:00:00,1545,V_Call Transfer Three way,2019-Aug-09 10:52:00,TX
8eaa306168af04285291230927f83f43,67daef14b1eed782b1311845cdd11c01,0ab35e70cb75aaef16d93464a6c33717,51,2020-May-20 00:00:00,2020-May-20 00:00:00,1529,V_SLT Voice Service,2020-May-20 15:02:32,TX
713b63e3309bd5679bc336b3e6b6135d,8533b04c73352da80655afbdc33026f2,e134fcd819d2ea121daa8905f04354dc,34,2018-Aug-01 00:00:00,2020-Feb-18 00:00:00,2168,V_Call Forwarding,2020-Feb-18 11:10:00,TX
321c06500f5d275d5f97846115492b78,1da82a9bd62f2ae4158acd380d3ad693,5ecc5dced9ea163b340fae6c48b9128c,38,2018-Aug-01 00:00:00,2019-Mar-13 00:00:00,1532,V_Anonymous call barring,2019-Mar-13 09:10:00,TX
713b63e3309bd5679bc336b3e6b6135d,8533b04c73352da80655afbdc33026f2,e134fcd819d2ea121daa8905f04354dc,35,2018-Aug-01 00:00:00,2020-Feb-18 00:00:00,2169,V_Call Forwarding-Immediate,2020-Feb-18 11:10:00,TX
321c06500f5d275d5f97846115492b78,1da82a9bd62f2ae4158acd380d3ad693,5ecc5dced9ea163b340fae6c48b9128c,39,2018-Aug-01 00:00:00,2019-Mar-13 00:00:00,1542,V_Call Forwarding Offline,2019-Mar-13 09:10:00,TX
713b63e3309bd5679bc336b3e6b6135d,8533b04c73352da80655afbdc33026f2,e134fcd819d2ea121daa8905f04354dc,36,2018-Aug-01 00:00:00,2020-Feb-18 00:00:00,2170,V_Call Forwarding-On Busy,2020-Feb-18 11:10:00,TX
713b63e3309bd5679bc336b3e6b6135d,8533b04c73352da80655afbdc33026f2,e134fcd819d2ea121daa8905f04354dc,37,2018-Aug-01 00:00:00,2020-Feb-18 00:00:00,2171,V_Call Forwarding-No Answer,2020-Feb-18 11:10:00,TX
321c06500f5d275d5f97846115492b78,1da82a9bd62f2ae4158acd380d3ad693,5ecc5dced9ea163b340fae6c48b9128c,40,2018-Aug-01 00:00:00,2019-Mar-13 00:00:00,1546,V_CLI presentation in call waiting,2019-Mar-13 09:10:00,TX
aaa6f63fb92eb75ae073b5ae43c5c07a,adf816f32c9683a8e4ec9220354d8b79,4026c5481a32cdb6f7042c011e0a4228,79,2018-Aug-01 00:00:00,2019-Aug-07 00:00:00,2078,V_Call Transfer Three way,2019-Aug-07 12:45:00,TX
d2ee92adace8fee372a6ae3ad2fef6be,fd33c8a58b2063bfe2761a97952d985a,59be3e8d6f2867672309702b95f2a0c3,52,2018-Aug-01 00:00:00,2019-Aug-09 00:00:00,1531,V_Double VAS Bundle,2019-Aug-09 10:52:00,TX
c7e2c1483f3a48a5b12f3725248827e3,f9eff24f49e1cfc449aa50fd0f741512,e6355ce1a74ee1456238e3cdbd419aa6,63,2018-Jun-18 00:00:00,2020-Jan-31 00:00:00,1551,V_Call Forwarding by time,2020-Jan-31 12:35:00,TX
d2ee92adace8fee372a6ae3ad2fef6be,fd33c8a58b2063bfe2761a97952d985a,59be3e8d6f2867672309702b95f2a0c3,53,2018-Aug-01 00:00:00,2019-Aug-09 00:00:00,2086,V_SLT CLI,2019-Aug-09 10:52:00,TX
c7e2c1483f3a48a5b12f3725248827e3,f9eff24f49e1cfc449aa50fd0f741512,e6355ce1a74ee1456238e3cdbd419aa6,64,2018-Jun-18 00:00:00,2020-Jan-31 00:00:00,1553,V_Call forwarding selective,2020-Jan-31 12:35:00,TX
c7e2c1483f3a48a5b12f3725248827e3,f9eff24f49e1cfc449aa50fd0f741512,e6355ce1a74ee1456238e3cdbd419aa6,65,2018-Jun-18 00:00:00,2020-Jan-31 00:00:00,1554,V_Call holding,2020-Jan-31 12:35:00,TX
